transaction_id,customer_id,timestamp,transaction_type,amount,merchant_category,device_type,location,processing_time_ms,is_fraud
TXN0000025075,CUST004563,2025-10-31 21:15:37,NEFT,406959.16,Fuel,Mobile_Android,Chennai,1683.56,0
TXN0000021203,CUST003849,2025-10-31 18:58:37,UPI,20601.33,Education,Web_Mobile,Delhi,547.65,0
TXN0000004102,CUST000742,2025-11-02 11:33:33,NEFT,429095.09,Other,Web_Mobile,Other,625.16,0
TXN0000027107,CUST004945,2025-10-24 11:31:38,UPI,29084.5,Fuel,ATM,Bangalore,855.96,0
TXN0000025473,CUST004637,2025-08-11 22:42:37,IMPS,100702.29,Entertainment,Mobile_Android,Bangalore,447.82,0
TXN0000004472,CUST000812,2025-10-03 04:21:33,UPI,766.15,Travel,Web_Desktop,Chennai,1588.95,0
TXN0000002174,CUST000401,2025-10-04 13:04:33,NEFT,367731.35,Utilities,Web_Mobile,Delhi,1687.38,0
TXN0000020684,CUST003752,2025-09-09 01:41:36,NEFT,60801.73,Education,Mobile_iOS,Hyderabad,224.79,0
TXN0000021790,CUST003965,2025-08-16 18:42:37,UPI,770.26,Food,Web_Desktop,Delhi,543.36,0
TXN0000002636,CUST000479,2025-09-03 18:53:33,UPI,43661.4,Travel,Web_Mobile,Bangalore,1494.67,0
TXN0000004392,CUST000795,2025-09-20 20:37:33,RTGS,1014942.89,Travel,Mobile_iOS,Kolkata,1709.46,0
TXN0000000504,CUST000102,2025-10-21 10:09:32,ATM_Withdrawal,2000.0,Other,ATM,Chennai,1800.87,0
TXN0000006166,CUST001133,2025-09-16 05:08:33,Card_Payment,77553.13,Travel,Mobile_iOS,Delhi,323.77,0
TXN0000008014,CUST001465,2025-08-12 06:45:34,RTGS,1708546.95,Healthcare,Web_Desktop,Other,1859.56,0
TXN0000021406,CUST003888,2025-08-27 20:05:37,UPI,47184.79,Healthcare,Mobile_iOS,Mumbai,1491.27,0
TXN0000007294,CUST001343,2025-10-22 03:02:34,NEFT,310640.04,Education,Mobile_iOS,Hyderabad,1317.33,0
TXN0000012369,CUST002251,2025-09-07 14:51:35,UPI,29396.35,Education,Web_Mobile,Ahmedabad,1699.09,0
TXN0000005803,CUST001068,2025-08-29 21:17:33,UPI,1769.94,Food,Web_Mobile,Bangalore,1922.07,0
TXN0000009998,CUST001831,2025-10-22 14:51:34,RTGS,489643.85,Online_Shopping,Web_Desktop,Mumbai,861.26,0
TXN0000004422,CUST000802,2025-10-11 07:37:33,RTGS,1807418.63,Travel,ATM,Pune,1809.99,0
TXN0000023982,CUST004377,2025-10-17 09:44:37,RTGS,1665732.46,Utilities,ATM,Chennai,1366.15,0
TXN0000022116,CUST004026,2025-08-22 14:52:37,UPI,18922.8,Fuel,Web_Desktop,Kolkata,952.97,0
TXN0000016207,CUST002945,2025-09-23 05:56:35,UPI,5390.42,Travel,Web_Desktop,Ahmedabad,1711.58,0
TXN0000013558,CUST002465,2025-09-30 03:02:35,IMPS,164045.36,Other,ATM,Hyderabad,987.83,0
TXN0000022483,CUST004092,2025-09-05 11:27:37,RTGS,1957284.27,Online_Shopping,Mobile_iOS,Chennai,326.77,0
TXN0000017753,CUST003235,2025-08-17 17:55:36,RTGS,1027414.77,Other,Web_Mobile,Mumbai,820.25,0
TXN0000000929,CUST000174,2025-08-15 15:47:32,Card_Payment,82993.98,Online_Shopping,Web_Desktop,Chennai,1003.25,0
TXN0000013206,CUST002403,2025-09-14 00:27:35,UPI,45043.29,Fuel,Web_Mobile,International,603.54,0
TXN0000022547,CUST004102,2025-08-20 17:37:37,RTGS,930788.19,Healthcare,ATM,Kolkata,1173.74,0
TXN0000000104,CUST000023,2025-09-20 23:25:32,RTGS,1192288.77,Fuel,ATM,Pune,1557.37,0
TXN0000024904,CUST004535,2025-09-21 19:27:37,IMPS,123852.24,Fuel,Web_Desktop,Hyderabad,1590.87,0
TXN0000023427,CUST004267,2025-10-08 07:13:37,IMPS,180697.58,Other,Mobile_iOS,Ahmedabad,1757.61,0
TXN0000025513,CUST004642,2025-08-07 18:30:37,UPI,43069.37,Travel,ATM,Other,599.8,0
TXN0000010088,CUST001847,2025-09-14 06:21:34,Card_Payment,89604.42,Online_Shopping,Mobile_Android,Kolkata,190.66,1
TXN0000023137,CUST004211,2025-09-26 23:33:37,ATM_Withdrawal,10000.0,Entertainment,Web_Mobile,Delhi,1899.24,0
TXN0000006689,CUST001233,2025-08-27 22:39:33,UPI,13838.49,Retail,Web_Mobile,Delhi,1161.99,0
TXN0000017416,CUST003173,2025-10-16 20:33:36,IMPS,184912.04,Healthcare,Web_Mobile,Mumbai,1700.76,0
TXN0000027087,CUST004942,2025-09-16 18:41:38,IMPS,195891.47,Entertainment,Web_Desktop,Chennai,1506.88,0
TXN0000009120,CUST001666,2025-10-07 07:46:34,UPI,48959.93,Utilities,Web_Mobile,Bangalore,1823.96,0
TXN0000000829,CUST000157,2025-08-15 09:21:32,IMPS,169453.33,Fuel,Web_Desktop,Hyderabad,502.91,0
TXN0000007794,CUST001427,2025-10-19 15:55:34,IMPS,77071.46,Entertainment,Web_Mobile,Mumbai,388.45,0
TXN0000021930,CUST003991,2025-10-08 18:34:37,UPI,1366.36,Utilities,ATM,Delhi,1756.57,0
TXN0000022301,CUST004056,2025-10-03 21:45:37,Card_Payment,88014.31,Fuel,Web_Desktop,Mumbai,1846.23,0
TXN0000022622,CUST004115,2025-10-09 11:50:37,Card_Payment,13190.06,Entertainment,ATM,Delhi,1302.97,0
TXN0000013973,CUST002546,2025-08-07 04:46:35,Card_Payment,1756.87,Healthcare,Web_Desktop,Ahmedabad,644.61,0
TXN0000002948,CUST000538,2025-10-09 16:36:33,NEFT,405128.78,Retail,Mobile_iOS,Hyderabad,1855.32,0
TXN0000017679,CUST003222,2025-10-25 09:23:36,UPI,4964.44,Entertainment,ATM,Delhi,910.66,0
TXN0000021605,CUST003923,2025-08-21 06:18:37,UPI,12712.14,Education,Web_Mobile,Kolkata,813.02,0
TXN0000027165,CUST004956,2025-09-12 02:12:38,UPI,22584.42,Fuel,Mobile_Android,Hyderabad,816.99,0
TXN0000010147,CUST001858,2025-09-03 05:06:34,IMPS,109857.18,Online_Shopping,ATM,Mumbai,323.21,0
TXN0000013532,CUST002460,2025-09-03 09:25:35,Card_Payment,70364.52,Utilities,Web_Mobile,Chennai,1586.6,0
TXN0000009540,CUST001745,2025-09-13 01:42:34,IMPS,73494.18,Other,Web_Mobile,Kolkata,488.0,0
TXN0000022921,CUST004169,2025-10-14 19:42:37,UPI,32068.03,Entertainment,ATM,Other,525.34,0
TXN0000002435,CUST000448,2025-08-12 00:46:33,IMPS,92768.46,Online_Shopping,Mobile_iOS,Mumbai,413.67,0
TXN0000004741,CUST000866,2025-09-28 09:05:33,UPI,10007.55,Travel,Mobile_iOS,Hyderabad,1945.26,0
TXN0000027148,CUST004954,2025-08-28 11:32:38,IMPS,177783.19,Travel,Web_Mobile,Kolkata,347.85,0
TXN0000012645,CUST002304,2025-08-17 16:15:35,UPI,24964.35,Fuel,Mobile_iOS,Kolkata,1709.11,0
TXN0000020521,CUST003723,2025-10-25 01:30:36,UPI,23068.73,Healthcare,Web_Mobile,Mumbai,1954.42,0
TXN0000015291,CUST002787,2025-10-09 07:42:35,Card_Payment,27161.95,Education,Mobile_iOS,Ahmedabad,1656.11,0
TXN0000017192,CUST003132,2025-10-05 07:57:36,IMPS,128960.71,Education,Web_Mobile,Delhi,1597.59,0
TXN0000020153,CUST003662,2025-08-09 16:31:36,IMPS,174502.6,Travel,Mobile_Android,Chennai,1513.03,0
TXN0000025648,CUST004667,2025-10-02 06:53:37,NEFT,51457.47,Retail,Mobile_Android,Other,512.73,0
TXN0000008577,CUST001562,2025-10-24 08:13:34,UPI,36885.12,Entertainment,Mobile_iOS,Delhi,312.42,0
TXN0000002042,CUST000377,2025-09-24 23:43:33,RTGS,202583.56,Travel,Mobile_Android,Bangalore,1694.55,0
TXN0000020687,CUST003752,2025-08-28 14:40:36,UPI,25132.38,Healthcare,Web_Desktop,Hyderabad,296.29,0
TXN0000026991,CUST004926,2025-09-09 00:09:38,UPI,18732.06,Fuel,Web_Desktop,Pune,1538.8,0
TXN0000020190,CUST003668,2025-10-21 07:42:36,UPI,1342.81,Food,ATM,Mumbai,1451.54,0
TXN0000024572,CUST004481,2025-09-09 11:57:37,Card_Payment,6697.32,Entertainment,Mobile_iOS,Kolkata,422.45,0
TXN0000018271,CUST003320,2025-09-17 17:37:36,IMPS,13332.02,Retail,Web_Desktop,Chennai,1570.54,0
TXN0000002044,CUST000377,2025-08-22 08:12:33,UPI,47462.35,Fuel,Mobile_Android,Mumbai,1623.11,0
TXN0000003367,CUST000609,2025-10-21 03:59:33,Card_Payment,35922.41,Education,Mobile_iOS,Kolkata,1666.5,0
TXN0000017919,CUST003260,2025-09-20 11:35:36,RTGS,1016966.04,Food,Mobile_iOS,Delhi,1713.07,0
TXN0000006129,CUST001127,2025-09-20 18:46:33,Card_Payment,3617.75,Other,Web_Mobile,Mumbai,471.66,1
TXN0000010000,CUST001831,2025-10-16 22:51:34,Card_Payment,38376.91,Online_Shopping,Web_Mobile,Mumbai,335.94,0
TXN0000022943,CUST004172,2025-09-18 23:21:37,UPI,11597.73,Online_Shopping,Web_Mobile,Hyderabad,1447.84,0
TXN0000009460,CUST001731,2025-09-19 00:12:34,RTGS,1749498.26,Entertainment,ATM,Chennai,1588.35,0
TXN0000017921,CUST003261,2025-09-12 04:24:36,IMPS,156886.09,Food,Web_Mobile,Kolkata,489.88,0
TXN0000024631,CUST004490,2025-08-17 03:39:37,NEFT,217050.9,Entertainment,Web_Mobile,Delhi,1614.22,0
TXN0000019041,CUST003461,2025-10-25 01:04:36,NEFT,36872.01,Healthcare,Mobile_Android,Chennai,1822.55,0
TXN0000008241,CUST001505,2025-10-12 06:37:34,IMPS,10282.31,Retail,Mobile_Android,Mumbai,849.48,0
TXN0000026878,CUST004905,2025-08-25 19:40:38,UPI,23539.65,Fuel,Mobile_iOS,Chennai,1502.77,0
TXN0000007938,CUST001452,2025-09-23 21:48:34,NEFT,341343.17,Fuel,Mobile_Android,Pune,1943.22,0
TXN0000008493,CUST001551,2025-10-12 22:15:34,UPI,11069.29,Food,Mobile_Android,Hyderabad,1052.93,0
TXN0000018569,CUST003377,2025-09-05 16:03:36,UPI,39517.59,Entertainment,Web_Mobile,Delhi,713.8,0
TXN0000020771,CUST003770,2025-10-15 05:38:36,UPI,3049.36,Entertainment,Web_Mobile,Mumbai,876.73,0
TXN0000010877,CUST001984,2025-09-14 20:49:34,NEFT,471315.28,Utilities,Web_Desktop,Pune,1492.96,0
TXN0000003059,CUST000557,2025-09-11 12:33:33,Card_Payment,9550.11,Utilities,ATM,Chennai,472.26,0
TXN0000010019,CUST001835,2025-09-06 14:06:34,Card_Payment,62125.17,Travel,Web_Mobile,Mumbai,1476.46,0
TXN0000014862,CUST002700,2025-09-25 04:20:35,UPI,20168.96,Education,Mobile_iOS,Delhi,699.71,0
TXN0000017150,CUST003124,2025-09-23 19:32:36,IMPS,135342.37,Entertainment,Mobile_Android,Pune,1170.21,0
TXN0000020316,CUST003689,2025-10-19 23:57:36,NEFT,202860.5,Other,ATM,Hyderabad,1235.01,0
TXN0000024116,CUST004400,2025-09-12 01:19:37,NEFT,443180.54,Fuel,ATM,Bangalore,1677.57,0
TXN0000016340,CUST002971,2025-09-23 23:02:36,IMPS,155445.66,Retail,Mobile_iOS,Chennai,542.61,0
TXN0000001064,CUST000197,2025-10-16 13:54:32,IMPS,107822.9,Travel,ATM,Bangalore,1549.44,0
TXN0000009734,CUST001779,2025-10-10 18:45:34,UPI,46667.42,Food,Mobile_Android,Bangalore,1269.22,0
TXN0000011258,CUST002056,2025-10-16 02:20:34,Card_Payment,45747.75,Entertainment,Web_Desktop,Pune,347.15,1
TXN0000021547,CUST003914,2025-08-25 02:52:37,NEFT,74984.09,Entertainment,Mobile_iOS,Chennai,923.24,0
TXN0000011029,CUST002012,2025-08-18 13:28:34,UPI,35032.78,Travel,Mobile_iOS,Chennai,1570.03,0
TXN0000023980,CUST004376,2025-09-14 06:13:37,Card_Payment,79008.91,Retail,Mobile_Android,Pune,1945.46,0
TXN0000026488,CUST004836,2025-10-08 10:46:38,UPI,36285.29,Fuel,Web_Desktop,Chennai,796.52,0
TXN0000003475,CUST000630,2025-08-21 13:43:33,IMPS,171892.19,Entertainment,Web_Mobile,Kolkata,1761.13,0
TXN0000016165,CUST002938,2025-09-30 22:12:35,NEFT,291596.54,Fuel,Web_Mobile,Pune,632.59,0
TXN0000010830,CUST001976,2025-08-13 17:38:34,UPI,17953.69,Healthcare,Web_Desktop,Hyderabad,363.56,0
TXN0000007071,CUST001307,2025-09-14 16:55:34,IMPS,58819.01,Retail,Web_Mobile,Mumbai,931.58,0
TXN0000022992,CUST004180,2025-08-14 10:39:37,NEFT,52249.55,Online_Shopping,ATM,Pune,1775.73,0
TXN0000002062,CUST000381,2025-09-01 13:58:33,Card_Payment,22638.67,Fuel,Mobile_iOS,Delhi,1242.74,0
TXN0000027303,CUST004982,2025-10-05 05:09:38,UPI,5552.65,Entertainment,Web_Mobile,Bangalore,1820.08,0
TXN0000008125,CUST001485,2025-09-12 17:44:34,NEFT,293814.78,Other,Mobile_iOS,Bangalore,1697.07,0
TXN0000020387,CUST003701,2025-09-29 07:06:36,Card_Payment,88481.12,Food,Mobile_iOS,Bangalore,859.77,0
TXN0000016615,CUST003021,2025-08-25 00:26:36,UPI,35858.11,Travel,ATM,Ahmedabad,221.41,0
TXN0000018907,CUST003434,2025-08-08 13:43:36,UPI,14633.9,Healthcare,Web_Mobile,Delhi,504.25,0
TXN0000023122,CUST004205,2025-08-08 03:29:37,UPI,36977.15,Healthcare,ATM,International,1989.89,0
TXN0000017969,CUST003270,2025-09-25 05:02:36,RTGS,1232696.37,Online_Shopping,Mobile_iOS,Other,626.61,0
TXN0000009427,CUST001724,2025-08-07 05:58:34,ATM_Withdrawal,10000.0,Entertainment,Web_Mobile,Hyderabad,1380.84,0
TXN0000009808,CUST001793,2025-08-14 06:24:34,Card_Payment,93845.42,Food,Web_Mobile,Kolkata,1329.85,0
TXN0000012898,CUST002348,2025-10-14 13:22:35,RTGS,280907.39,Retail,Mobile_Android,Delhi,531.14,0
TXN0000016923,CUST003078,2025-10-29 12:57:36,IMPS,103903.79,Travel,Mobile_iOS,Delhi,1429.37,0
TXN0000007319,CUST001347,2025-11-01 20:17:34,IMPS,179631.97,Travel,Web_Mobile,Pune,1438.11,0
TXN0000025052,CUST004560,2025-08-13 15:44:37,UPI,18454.35,Education,Mobile_iOS,Chennai,1536.08,0
TXN0000023101,CUST004200,2025-09-19 13:35:37,UPI,21754.49,Entertainment,Mobile_iOS,International,278.83,1
TXN0000008247,CUST001506,2025-08-21 19:43:34,UPI,34050.53,Entertainment,Web_Mobile,Kolkata,703.47,0
TXN0000002226,CUST000411,2025-08-13 05:34:33,RTGS,754764.19,Retail,ATM,Bangalore,822.6,0
TXN0000001283,CUST000229,2025-09-07 23:12:32,UPI,144.4,Utilities,ATM,Other,1283.33,0
TXN0000009839,CUST001800,2025-10-17 09:00:34,IMPS,170311.48,Utilities,Web_Desktop,Ahmedabad,389.3,0
TXN0000013554,CUST002464,2025-09-16 08:40:35,UPI,22659.03,Food,Mobile_iOS,Kolkata,1583.16,0
TXN0000025202,CUST004586,2025-08-09 20:40:37,Card_Payment,99008.72,Entertainment,ATM,Bangalore,1353.52,0
TXN0000020185,CUST003667,2025-08-21 19:43:36,NEFT,338045.52,Other,Mobile_iOS,Hyderabad,424.66,0
TXN0000013313,CUST002420,2025-08-24 13:14:35,RTGS,869140.55,Education,Web_Mobile,Chennai,917.76,0
TXN0000016896,CUST003074,2025-09-19 19:40:36,ATM_Withdrawal,10000.0,Food,ATM,Delhi,1954.36,0
TXN0000007699,CUST001409,2025-10-14 07:43:34,UPI,27429.25,Other,Mobile_iOS,Delhi,1077.92,0
TXN0000024540,CUST004475,2025-08-12 17:04:37,UPI,38518.6,Entertainment,ATM,Delhi,1797.67,0
TXN0000006873,CUST001266,2025-08-07 14:05:34,IMPS,160241.57,Healthcare,ATM,Delhi,936.37,0
TXN0000023203,CUST004226,2025-10-23 22:58:37,UPI,19740.43,Fuel,Web_Mobile,Ahmedabad,1643.91,0
TXN0000019623,CUST003564,2025-10-05 08:00:36,IMPS,194348.06,Travel,ATM,Hyderabad,292.39,0
TXN0000010312,CUST001886,2025-09-26 19:46:34,UPI,40572.67,Other,Mobile_Android,Hyderabad,984.18,0
TXN0000026375,CUST004814,2025-10-27 15:46:38,IMPS,198104.61,Retail,ATM,Bangalore,671.37,0
TXN0000010325,CUST001889,2025-08-14 15:04:34,UPI,32383.33,Food,Web_Desktop,Kolkata,325.67,0
TXN0000005546,CUST001021,2025-09-22 15:24:33,IMPS,74211.43,Online_Shopping,Mobile_iOS,Chennai,1932.1,0
TXN0000017445,CUST003180,2025-09-05 01:52:36,IMPS,30941.17,Education,Web_Desktop,Ahmedabad,1148.51,0
TXN0000017624,CUST003212,2025-08-23 21:55:36,Card_Payment,49572.3,Entertainment,ATM,Ahmedabad,1002.22,0
TXN0000023495,CUST004279,2025-08-13 16:52:37,UPI,30931.18,Utilities,Mobile_Android,Kolkata,1470.37,0
TXN0000018606,CUST003382,2025-10-04 03:03:36,NEFT,418560.4,Fuel,ATM,Mumbai,392.57,0
TXN0000019345,CUST003517,2025-08-17 19:03:36,UPI,11601.36,Utilities,ATM,Hyderabad,1939.45,0
TXN0000018527,CUST003368,2025-09-25 14:17:36,UPI,21214.52,Entertainment,Web_Mobile,Delhi,1476.66,0
TXN0000007199,CUST001330,2025-10-09 11:17:34,ATM_Withdrawal,10000.0,Healthcare,Mobile_Android,Pune,1989.82,0
TXN0000021943,CUST003994,2025-08-13 18:08:37,UPI,28855.93,Entertainment,ATM,Chennai,234.68,0
TXN0000011067,CUST002021,2025-10-19 17:52:34,UPI,24506.66,Entertainment,Mobile_Android,International,729.67,0
TXN0000023708,CUST004321,2025-09-17 14:41:37,NEFT,33741.57,Other,Mobile_iOS,Delhi,1527.91,0
TXN0000004570,CUST000831,2025-09-03 09:58:33,NEFT,395837.53,Other,Web_Desktop,Kolkata,262.25,0
TXN0000015462,CUST002819,2025-10-23 19:30:35,IMPS,47045.33,Utilities,Mobile_iOS,Chennai,526.56,0
TXN0000000479,CUST000097,2025-09-17 07:34:32,NEFT,14029.6,Online_Shopping,Web_Mobile,Chennai,1812.01,0
TXN0000004833,CUST000880,2025-10-05 20:17:33,NEFT,469655.44,Other,Mobile_iOS,Chennai,453.89,0
TXN0000021761,CUST003957,2025-10-04 01:51:37,UPI,42778.43,Other,ATM,Ahmedabad,1326.63,0
TXN0000012757,CUST002323,2025-10-05 21:17:35,NEFT,111345.97,Online_Shopping,Mobile_iOS,Chennai,1182.84,0
TXN0000024514,CUST004470,2025-09-15 03:20:37,Card_Payment,19937.14,Entertainment,Mobile_Android,Ahmedabad,428.26,0
TXN0000011680,CUST002131,2025-08-06 03:47:35,NEFT,285825.91,Food,Web_Mobile,Ahmedabad,1848.77,0
TXN0000009090,CUST001658,2025-10-06 08:01:34,Card_Payment,98809.46,Food,Mobile_Android,Delhi,453.07,0
TXN0000022562,CUST004106,2025-09-19 11:12:37,IMPS,99810.01,Education,ATM,Mumbai,751.75,0
TXN0000025110,CUST004569,2025-09-18 13:52:37,IMPS,117263.71,Online_Shopping,Mobile_iOS,Mumbai,441.47,0
TXN0000008198,CUST001496,2025-10-15 19:51:34,NEFT,193994.53,Fuel,ATM,Hyderabad,397.8,0
TXN0000004716,CUST000862,2025-09-27 17:18:33,Card_Payment,63308.81,Utilities,Mobile_iOS,Mumbai,726.44,0
TXN0000001093,CUST000202,2025-10-09 01:53:32,NEFT,257530.58,Travel,Web_Mobile,Mumbai,1266.2,0
TXN0000026027,CUST004745,2025-08-29 08:11:38,Card_Payment,15586.43,Retail,Web_Desktop,Pune,894.32,0
TXN0000008769,CUST001597,2025-11-01 22:41:34,IMPS,168807.2,Food,Mobile_Android,Bangalore,759.34,0
TXN0000012990,CUST002364,2025-08-16 08:19:35,ATM_Withdrawal,5000.0,Online_Shopping,Mobile_iOS,Bangalore,1334.93,0
TXN0000010865,CUST001983,2025-09-20 16:36:34,Card_Payment,67358.05,Online_Shopping,Mobile_iOS,Hyderabad,371.74,0
TXN0000020166,CUST003664,2025-09-12 18:07:36,NEFT,160194.06,Retail,Mobile_iOS,Delhi,1420.62,0
TXN0000025907,CUST004719,2025-08-22 12:24:38,UPI,42924.2,Travel,Web_Mobile,Bangalore,1630.2,0
TXN0000019486,CUST003541,2025-11-02 15:40:36,NEFT,261908.55,Other,Web_Desktop,Bangalore,1193.62,0
TXN0000013236,CUST002407,2025-10-06 07:01:35,IMPS,20539.41,Utilities,Web_Desktop,International,1590.34,0
TXN0000007749,CUST001421,2025-09-21 05:31:34,RTGS,834944.18,Retail,ATM,Ahmedabad,220.16,0
TXN0000018880,CUST003429,2025-09-02 03:55:36,UPI,15121.64,Education,Web_Mobile,Ahmedabad,566.42,0
TXN0000020587,CUST003735,2025-08-28 01:21:36,UPI,29268.46,Food,Web_Mobile,Delhi,863.07,0
TXN0000017536,CUST003197,2025-10-01 15:07:36,NEFT,464677.16,Utilities,Mobile_iOS,Other,460.65,0
TXN0000005406,CUST000994,2025-08-12 05:01:33,UPI,35592.31,Utilities,Web_Desktop,Delhi,864.95,0
TXN0000000648,CUST000126,2025-10-06 05:45:32,ATM_Withdrawal,10000.0,Online_Shopping,ATM,Pune,396.78,0
TXN0000000971,CUST000181,2025-09-15 13:42:32,UPI,30409.88,Online_Shopping,Mobile_iOS,Pune,810.51,0
TXN0000008481,CUST001549,2025-08-20 01:29:34,NEFT,332680.72,Healthcare,Mobile_Android,Ahmedabad,396.45,0
TXN0000023023,CUST004183,2025-09-25 15:46:37,IMPS,79324.59,Online_Shopping,Web_Desktop,Bangalore,1015.42,0
TXN0000020664,CUST003749,2025-10-20 11:44:36,ATM_Withdrawal,2000.0,Education,Mobile_iOS,Delhi,1809.14,0
TXN0000003471,CUST000628,2025-08-10 09:06:33,NEFT,358839.66,Utilities,Mobile_Android,Bangalore,352.55,0
TXN0000005394,CUST000993,2025-09-20 09:13:33,UPI,22015.78,Travel,Mobile_iOS,Delhi,1663.62,0
TXN0000012734,CUST002319,2025-09-27 10:46:35,ATM_Withdrawal,10000.0,Utilities,Web_Desktop,Pune,570.39,0
TXN0000017135,CUST003120,2025-08-23 09:19:36,UPI,13507.16,Other,Mobile_iOS,Bangalore,844.01,0
TXN0000015041,CUST002732,2025-10-28 18:28:35,Card_Payment,82597.63,Utilities,Mobile_iOS,Mumbai,549.86,0
TXN0000024809,CUST004521,2025-09-21 05:27:37,UPI,28720.78,Other,ATM,Pune,730.77,0
TXN0000025404,CUST004624,2025-08-08 04:21:37,UPI,24399.5,Retail,ATM,Bangalore,458.98,1
TXN0000012388,CUST002253,2025-10-15 03:20:35,UPI,18700.23,Online_Shopping,Mobile_Android,Pune,348.88,0
TXN0000017856,CUST003250,2025-10-06 02:44:36,UPI,30276.58,Travel,Web_Mobile,Bangalore,707.5,0
TXN0000026479,CUST004835,2025-10-12 17:49:38,UPI,45840.17,Food,Web_Desktop,Bangalore,414.19,0
TXN0000001010,CUST000187,2025-10-14 09:05:32,IMPS,9252.07,Food,Web_Mobile,Pune,549.5,0
TXN0000012803,CUST002331,2025-08-21 15:54:35,RTGS,1460450.8,Entertainment,Mobile_iOS,Pune,368.17,1
TXN0000022034,CUST004010,2025-09-19 11:36:37,IMPS,145967.74,Food,Web_Mobile,Chennai,1833.29,0
TXN0000000211,CUST000044,2025-10-06 21:31:32,Card_Payment,52130.41,Other,ATM,Delhi,1135.32,0
TXN0000003330,CUST000603,2025-10-21 14:05:33,UPI,5332.08,Healthcare,Web_Desktop,Bangalore,652.25,0
TXN0000012782,CUST002329,2025-08-06 09:30:35,NEFT,493809.64,Retail,Web_Mobile,Delhi,471.14,0
TXN0000013671,CUST002488,2025-10-24 08:05:35,Card_Payment,50458.92,Entertainment,Web_Mobile,Pune,1578.18,0
TXN0000026963,CUST004920,2025-10-28 06:30:38,IMPS,190941.5,Other,ATM,Mumbai,564.49,0
TXN0000019923,CUST003622,2025-09-25 22:44:36,NEFT,260738.5,Online_Shopping,Mobile_Android,Mumbai,421.83,0
TXN0000020894,CUST003796,2025-09-24 13:12:36,RTGS,801565.13,Other,Mobile_iOS,Delhi,315.03,0
TXN0000007511,CUST001379,2025-09-27 15:46:34,UPI,11773.84,Entertainment,ATM,Kolkata,909.79,0
TXN0000015809,CUST002884,2025-09-27 00:38:35,NEFT,423501.69,Entertainment,ATM,Delhi,928.98,0
TXN0000005602,CUST001033,2025-11-01 03:32:33,ATM_Withdrawal,10000.0,Healthcare,Web_Mobile,Hyderabad,933.61,0
TXN0000003227,CUST000586,2025-09-26 05:04:33,UPI,11285.6,Education,ATM,Delhi,269.22,0
TXN0000010990,CUST002005,2025-09-02 03:39:34,UPI,41720.7,Other,Web_Mobile,Delhi,1716.89,0
TXN0000000327,CUST000065,2025-09-06 12:40:32,UPI,49607.55,Online_Shopping,Web_Desktop,Mumbai,346.53,0
TXN0000015953,CUST002906,2025-08-19 15:33:35,UPI,46837.7,Fuel,Web_Desktop,Chennai,1718.62,0
TXN0000027032,CUST004933,2025-08-30 22:21:38,RTGS,391644.45,Food,Web_Mobile,Hyderabad,1267.31,0
TXN0000019998,CUST003632,2025-08-30 00:15:36,UPI,24142.32,Food,Mobile_Android,Kolkata,252.86,1
TXN0000008629,CUST001573,2025-08-23 11:37:34,RTGS,1646433.64,Education,Web_Desktop,Mumbai,1048.13,0
TXN0000014220,CUST002590,2025-09-10 02:19:35,ATM_Withdrawal,10000.0,Retail,Web_Desktop,Delhi,1136.71,0
TXN0000025306,CUST004609,2025-10-18 00:21:37,NEFT,8530.62,Travel,ATM,Mumbai,254.74,0
TXN0000005260,CUST000962,2025-10-26 07:48:33,IMPS,180669.31,Education,ATM,Delhi,1275.88,0
TXN0000011263,CUST002057,2025-10-08 02:20:34,ATM_Withdrawal,20000.0,Food,ATM,Mumbai,1822.69,0
TXN0000000665,CUST000128,2025-10-20 22:30:32,Card_Payment,32283.88,Entertainment,Mobile_Android,Pune,1769.41,0
TXN0000006910,CUST001273,2025-08-19 15:25:34,UPI,22367.12,Retail,ATM,Delhi,819.64,0
TXN0000007139,CUST001319,2025-08-07 02:44:34,IMPS,174891.07,Education,Mobile_Android,Kolkata,1053.61,0
TXN0000004646,CUST000848,2025-09-17 05:16:33,UPI,34857.7,Healthcare,Mobile_Android,Pune,1300.25,0
TXN0000002195,CUST000407,2025-08-29 14:53:33,UPI,29509.43,Other,ATM,Mumbai,655.19,0
TXN0000000650,CUST000126,2025-09-15 09:54:32,NEFT,153787.78,Food,Web_Mobile,Pune,1702.71,0
TXN0000018922,CUST003437,2025-10-30 12:02:36,UPI,44237.15,Education,ATM,Pune,400.34,0
TXN0000000218,CUST000047,2025-09-01 23:43:32,UPI,37815.57,Fuel,Mobile_Android,Pune,1388.94,0
TXN0000004851,CUST000884,2025-10-10 16:12:33,UPI,21351.87,Other,Mobile_iOS,Hyderabad,1457.76,0
TXN0000006329,CUST001159,2025-08-24 13:09:33,ATM_Withdrawal,20000.0,Healthcare,Web_Mobile,Bangalore,915.27,0
TXN0000006135,CUST001128,2025-09-17 12:44:33,IMPS,40507.61,Entertainment,Mobile_iOS,Chennai,484.33,0
TXN0000026422,CUST004822,2025-08-12 21:16:38,UPI,34248.22,Utilities,Mobile_Android,Hyderabad,960.2,0
TXN0000021580,CUST003919,2025-10-22 04:01:37,RTGS,461784.45,Fuel,Web_Mobile,Pune,1652.03,0
