customer_id,age,gender,income_level,annual_income,city,account_age_months,credit_score
CUST003790,64,F,Medium,47428.8474200387,Delhi,13,661
CUST003791,53,F,Medium,67812.32432374122,Delhi,19,705
CUST003792,38,F,Medium,42826.35170697545,Kolkata,44,663
CUST003793,48,F,High,99927.99800596113,Mumbai,1,615
CUST003794,41,F,Medium,66734.5338914177,Bangalore,11,723
CUST003795,45,Other,Medium,52412.40526173957,Mumbai,5,743
CUST003796,40,M,Very High,167446.40594005902,Delhi,4,709
CUST003797,42,F,Very High,441154.64327283733,Pune,115,654
CUST003798,48,M,Low,26206.600142691263,Hyderabad,17,747
CUST003799,30,M,High,84417.36574010749,Chennai,26,684
CUST003800,29,M,Low,21495.763290057304,Hyderabad,47,604
CUST003801,24,M,Low,25035.175975775073,Delhi,1,782
CUST003802,20,F,Medium,47120.63788886105,Hyderabad,9,728
CUST003803,26,F,Medium,70972.00471120604,Bangalore,64,690
CUST003804,47,F,High,102517.88326669241,Bangalore,71,574
CUST003805,31,M,High,136328.70495278828,Pune,16,640
CUST003806,52,M,Very High,210846.0992381035,Mumbai,16,850
CUST003807,45,F,High,114501.54256808586,Ahmedabad,50,579
CUST003808,18,M,Medium,67521.48534212515,Hyderabad,12,679
CUST003809,54,F,High,125639.35977060985,Hyderabad,4,698
CUST003810,57,F,Very High,360395.293475594,Delhi,10,725
CUST003811,30,F,High,144737.5121351819,Mumbai,17,580
CUST003812,51,F,High,95996.76033947211,Mumbai,1,713
CUST003813,32,F,Very High,322801.7215617369,Hyderabad,23,565
CUST003814,46,M,Low,37679.85100144817,Chennai,48,707
CUST003815,26,F,High,85452.56359166099,Hyderabad,25,647
CUST003816,18,M,High,83912.17877771526,Hyderabad,2,630
CUST003817,39,M,Very High,231655.800645402,Hyderabad,20,766
CUST003818,43,M,Low,32660.42439076037,Bangalore,44,681
CUST003819,39,F,Medium,50395.185057992276,Kolkata,2,737
CUST003820,27,M,High,93316.79186661592,Mumbai,2,740
CUST003821,39,M,Low,29176.04630716584,Kolkata,16,801
CUST003822,49,M,Medium,64543.92275077646,Bangalore,7,603
CUST003823,44,F,Medium,49942.30828066962,Chennai,98,773
CUST003824,47,F,Medium,52027.64746894968,Ahmedabad,31,701
CUST003825,34,F,Medium,64542.372192460556,Delhi,12,669
CUST003826,62,F,Medium,77829.53687957811,Pune,43,608
CUST003827,27,M,Medium,66989.66909752353,Chennai,16,748
CUST003828,52,M,Medium,71316.1657433824,Mumbai,5,626
CUST003829,62,F,Medium,54672.40379021875,Delhi,9,741
CUST003830,52,M,Low,25445.08718768932,Kolkata,37,850
CUST003831,41,M,Low,29085.354864052453,Chennai,1,778
CUST003832,37,M,Low,36142.65657423347,Mumbai,11,811
CUST003833,60,F,Medium,58251.98567162223,Pune,8,642
CUST003834,23,M,High,139270.77861529027,Ahmedabad,8,761
CUST003835,30,F,Low,39775.43961390254,Ahmedabad,41,608
CUST003836,39,M,Low,21440.533314606728,Pune,62,681
CUST003837,63,F,High,83178.71092585925,Chennai,45,839
CUST003838,50,M,Medium,45983.588116534476,Delhi,37,651
CUST003839,30,M,Very High,284529.38650702115,Delhi,89,788
CUST003840,40,M,High,89172.95464018027,Chennai,2,781
CUST003841,35,F,Medium,74826.57910475024,Bangalore,6,785
CUST003842,34,M,Medium,40925.85004108255,Chennai,19,598
CUST003843,59,F,Medium,52631.7086534329,Kolkata,16,742
CUST003844,24,F,Low,23693.892589884108,Chennai,19,687
CUST003845,69,F,Low,38630.78660315064,Chennai,8,787
CUST003846,57,M,Low,33389.62009780056,Bangalore,5,567
CUST003847,61,M,High,143842.1179515962,Hyderabad,25,729
CUST003848,38,M,Medium,78893.14841241573,Delhi,94,718
CUST003849,42,F,Low,29941.964873547382,Kolkata,17,540
CUST003850,23,F,High,96402.33756336184,Mumbai,1,629
CUST003851,37,F,Medium,47749.15144786357,Delhi,44,553
CUST003852,52,F,Medium,48916.754467433624,Delhi,12,641
CUST003853,64,M,Low,34171.86615244006,Hyderabad,10,743
CUST003854,28,M,Medium,41617.82912492003,Delhi,14,715
CUST003855,39,F,Very High,167976.3755614502,Delhi,46,713
CUST003856,42,M,Low,32162.858847663003,Bangalore,61,616
CUST003857,24,M,Medium,65682.28586949626,Bangalore,31,789
CUST003858,53,F,Low,33305.2584864492,Bangalore,14,698
CUST003859,34,M,Low,27437.610091771825,Bangalore,13,702
CUST003860,42,F,Medium,72237.79554856612,Bangalore,4,775
CUST003861,38,F,High,117353.72114086323,Ahmedabad,97,620
CUST003862,33,F,Very High,186912.97050329682,Kolkata,36,718
CUST003863,44,M,Low,35941.986141346904,Mumbai,1,733
CUST003864,41,M,Medium,78122.71145081833,Hyderabad,39,656
CUST003865,39,F,Medium,42401.452520094346,Chennai,21,752
CUST003866,34,M,Medium,55654.0535480232,Pune,129,738
CUST003867,49,M,Medium,59500.64179338991,Kolkata,61,691
CUST003868,69,M,Low,22929.41520156634,Bangalore,6,689
CUST003869,47,M,Medium,74708.35791131508,Hyderabad,45,741
CUST003870,59,M,Medium,51365.98579560176,Chennai,23,763
CUST003871,24,F,High,134810.5977956712,Delhi,7,705
CUST003872,47,M,High,126969.61374198212,Ahmedabad,43,789
CUST003873,28,M,Low,31960.916449340468,Ahmedabad,28,752
CUST003874,22,F,Low,23842.856973931088,Kolkata,1,556
CUST003875,33,Other,Very High,227246.232192817,Delhi,37,587
CUST003876,62,M,Medium,41893.936189862776,Hyderabad,36,794
CUST003877,59,M,High,96849.87008475864,Mumbai,5,680
CUST003878,48,F,Low,26908.872189210284,Mumbai,15,713
CUST003879,22,F,Medium,73325.81215449702,Ahmedabad,31,791
CUST003880,42,F,Medium,54655.70666859221,Hyderabad,5,699
CUST003881,49,F,High,132823.52479359246,Pune,68,702
CUST003882,47,M,Low,28788.84562590975,Pune,1,630
CUST003883,18,F,Low,35697.36623987777,Mumbai,3,729
CUST003884,31,M,Medium,79050.8640174816,Pune,4,746
CUST003885,44,F,High,96788.90906403061,Mumbai,27,653
CUST003886,53,F,Very High,451819.5641873567,Delhi,34,626
CUST003887,18,Other,Very High,367638.4302070211,Pune,18,850
CUST003888,42,M,Very High,436052.9915560292,Mumbai,12,692
CUST003889,47,M,Low,33031.7180453561,Mumbai,59,645
CUST003890,57,F,Low,28478.990145483003,Hyderabad,2,756
CUST003891,55,F,Low,24561.49878883581,Mumbai,11,695
CUST003892,53,F,Medium,42801.4090132466,Pune,1,613
CUST003893,33,M,High,117486.28551225018,Ahmedabad,1,738
CUST003894,18,M,High,149322.8266168806,Ahmedabad,15,631
CUST003895,39,F,Low,34760.83610028413,Pune,7,826
CUST003896,60,M,Medium,53093.821655960666,Kolkata,11,739
CUST003897,65,F,Very High,439521.6800303573,Bangalore,61,677
CUST003898,55,M,Medium,70759.36000705627,Bangalore,6,708
CUST003899,51,F,Low,25632.715867069135,Hyderabad,54,772
CUST003900,50,F,Medium,40572.299591769384,Bangalore,40,714
CUST003901,36,F,Medium,44726.50554135798,Delhi,14,850
CUST003902,43,M,Medium,75092.2476124823,Kolkata,28,790
CUST003903,70,F,Medium,73462.52141219487,Kolkata,21,739
CUST003904,30,M,Low,25904.180017567247,Hyderabad,4,625
CUST003905,69,F,Very High,249818.39919954713,Pune,85,688
CUST003906,40,M,Medium,71714.59948409884,Mumbai,30,738
CUST003907,64,M,Medium,77509.49879581688,Bangalore,76,634
CUST003908,23,M,Very High,422698.03987916,Delhi,62,803
CUST003909,53,M,Low,32111.57354061523,Pune,2,622
CUST003910,33,Other,Low,24853.42700663609,Hyderabad,8,649
CUST003911,23,M,High,116802.35398666825,Pune,5,655
CUST003912,48,F,Medium,49340.47434373059,Hyderabad,63,759
CUST003913,60,Other,High,136560.79940677417,Mumbai,71,635
CUST003914,32,M,Medium,55478.443180709495,Chennai,27,556
CUST003915,22,F,Low,36673.94433988052,Ahmedabad,3,787
CUST003916,43,M,Medium,55264.368719309015,Bangalore,5,664
CUST003917,43,M,Low,36482.98810399783,Delhi,60,614
CUST003918,53,M,High,103332.24706156694,Hyderabad,95,639
CUST003919,59,F,Medium,57605.308184706795,Pune,8,837
CUST003920,44,M,Very High,365420.94676993013,Bangalore,1,647
CUST003921,72,F,High,84920.1329820943,Pune,14,690
CUST003922,48,F,Low,38964.14123630929,Delhi,1,664
CUST003923,39,F,High,120152.40502866622,Kolkata,63,601
CUST003924,20,M,Medium,60312.8005876321,Kolkata,24,640
CUST003925,41,F,High,138757.57797839385,Ahmedabad,36,595
CUST003926,39,F,High,140603.39109277792,Ahmedabad,19,776
CUST003927,59,F,Medium,60890.41618116064,Delhi,15,708
CUST003928,51,F,Medium,77090.49303174549,Ahmedabad,9,850
CUST003929,27,F,Medium,42589.51064305923,Kolkata,52,643
CUST003930,47,M,Medium,44529.0316900487,Hyderabad,42,631
CUST003931,55,M,Low,31935.764600288803,Bangalore,16,822
CUST003932,67,M,Medium,54162.634471743346,Delhi,13,784
CUST003933,58,M,Low,29284.503323783974,Hyderabad,1,730
CUST003934,56,M,Low,26561.58435794333,Bangalore,2,610
CUST003935,45,M,Low,28094.506228898714,Bangalore,35,839
CUST003936,50,M,Medium,72905.85388585198,Hyderabad,26,694
CUST003937,63,Other,Medium,63739.047994172186,Bangalore,20,665
CUST003938,25,M,High,149814.1184498449,Chennai,63,791
CUST003939,39,F,Medium,71475.16791283851,Delhi,25,698
CUST003940,33,F,Medium,50946.650164073064,Delhi,17,606
CUST003941,50,F,Medium,50573.804709067845,Bangalore,6,703
CUST003942,63,F,High,103512.8789081905,Hyderabad,61,637
CUST003943,36,M,Medium,73730.37922590971,Mumbai,30,459
CUST003944,18,M,Very High,159550.67772769797,Ahmedabad,3,629
CUST003945,38,M,Very High,230563.44760494021,Kolkata,37,657
CUST003946,58,M,High,143344.28942409868,Bangalore,19,607
CUST003947,53,F,Very High,373963.7526291382,Mumbai,60,746
CUST003948,51,F,Medium,49073.883820042254,Bangalore,90,637
CUST003949,40,M,Medium,48765.79872930321,Mumbai,33,738
CUST003950,25,M,High,140383.26712316013,Bangalore,47,601
CUST003951,52,M,High,142563.02557939326,Hyderabad,2,772
CUST003952,32,M,High,97929.17636734807,Kolkata,29,597
CUST003953,77,F,High,109435.72506535726,Pune,50,512
CUST003954,53,M,Very High,442108.508519911,Pune,24,798
CUST003955,36,F,Medium,70840.29754439542,Mumbai,32,631
CUST003956,35,M,High,136974.12745962592,Ahmedabad,82,840
CUST003957,43,M,High,116287.87335515782,Ahmedabad,7,745
CUST003958,41,F,High,143808.43338136212,Chennai,3,763
CUST003959,61,F,Medium,53038.06175817741,Hyderabad,42,783
CUST003960,47,Other,High,90967.04940432626,Kolkata,62,709
CUST003961,34,F,Very High,398056.31639770267,Bangalore,68,709
CUST003962,73,M,Low,30787.088320137926,Mumbai,36,802
CUST003963,45,M,Medium,74183.43075237924,Ahmedabad,64,708
CUST003964,56,F,Medium,43246.3699649886,Kolkata,43,641
CUST003965,35,F,Very High,445292.3412033234,Delhi,3,746
CUST003966,50,F,Medium,51731.78612835289,Ahmedabad,51,530
CUST003967,49,M,Low,33097.11334336366,Hyderabad,7,805
CUST003968,18,Other,Medium,41605.15156313023,Mumbai,9,807
CUST003969,75,M,High,122670.69074125205,Hyderabad,18,795
CUST003970,64,F,Low,34345.43378374672,Mumbai,13,792
CUST003971,39,F,Medium,54750.008580224814,Pune,13,693
CUST003972,28,M,Very High,225393.7468417491,Delhi,6,691
CUST003973,50,F,High,117634.14736224816,Chennai,12,601
CUST003974,46,M,Low,36663.816088712934,Delhi,1,839
CUST003975,50,Other,Very High,263241.57540382777,Bangalore,23,661
CUST003976,47,M,High,97672.85082648956,Hyderabad,52,727
CUST003977,52,F,Low,25578.706172753755,Chennai,71,720
CUST003978,66,M,Low,38982.643058333284,Hyderabad,61,592
CUST003979,53,F,Low,27185.538315291193,Kolkata,19,560
CUST003980,29,F,High,80252.2967921801,Mumbai,47,700
CUST003981,65,M,Low,35633.62415919239,Bangalore,12,663
CUST003982,69,M,Low,33985.4959067078,Bangalore,2,692
CUST003983,85,F,High,88999.77852220782,Hyderabad,40,785
CUST003984,28,M,Medium,79396.16996539649,Pune,37,717
CUST003985,48,F,High,122564.35997135779,Bangalore,58,760
CUST003986,18,M,High,115054.5643658421,Ahmedabad,34,735
CUST003987,53,F,Low,27644.385352457823,Hyderabad,6,674
CUST003988,36,M,High,142907.09288945465,Mumbai,69,619
CUST003989,73,M,Low,24879.269628371265,Mumbai,35,721
CUST003990,33,M,Medium,51430.756008796074,Hyderabad,59,706
CUST003991,19,M,Medium,44896.432267462675,Delhi,53,773
CUST003992,37,M,Low,35182.3819116852,Delhi,12,687
CUST003993,18,F,Very High,358442.24814204866,Mumbai,2,676
CUST003994,56,F,Medium,64362.646770179934,Chennai,6,681
CUST003995,18,F,Low,24369.408620389273,Ahmedabad,3,626
CUST003996,45,F,Very High,377908.93619447935,Delhi,10,815
CUST003997,18,M,Medium,70618.33788987456,Hyderabad,22,791
CUST003998,40,F,High,105052.19715079825,Mumbai,85,602
CUST003999,69,M,Medium,72053.88575846849,Bangalore,74,764
CUST004000,50,F,High,104415.34119724146,Bangalore,45,552
CUST004001,32,M,Low,35162.76923018575,Pune,1,778
CUST004002,44,M,Medium,41349.20429830876,Ahmedabad,15,644
CUST004003,45,M,Medium,62046.58405894611,Delhi,41,728
CUST004004,52,F,Low,39390.53121279774,Chennai,4,545
CUST004005,24,M,High,148687.12204776733,Kolkata,58,604
CUST004006,53,F,Medium,51270.103133669625,Delhi,88,737
CUST004007,18,M,Medium,57655.963643214214,Chennai,15,643
CUST004008,35,F,Low,21259.55815973266,Delhi,44,632
CUST004009,37,F,High,141133.89153232198,Bangalore,5,811
CUST004010,54,M,High,119800.05071981499,Chennai,42,850
CUST004011,45,F,Medium,55404.02715762068,Bangalore,1,774
CUST004012,23,F,Medium,44510.82233956612,Ahmedabad,5,612
CUST004013,30,F,Low,38935.345709937785,Pune,44,841
CUST004014,47,F,Medium,61208.76191283975,Hyderabad,44,575
CUST004015,43,F,Low,25658.55858165808,Hyderabad,36,675
CUST004016,36,F,Medium,54008.60520526038,Mumbai,23,704
CUST004017,37,M,Medium,50827.88723688591,Bangalore,40,850
CUST004018,55,F,Very High,360633.4330999432,Bangalore,53,773
CUST004019,37,M,Medium,77198.5430312204,Pune,122,662
CUST004020,43,M,High,139968.5662328595,Mumbai,79,624
CUST004021,77,F,Medium,58415.2350170391,Ahmedabad,56,780
CUST004022,23,M,Very High,439274.77680535277,Hyderabad,42,657
CUST004023,18,M,Medium,56924.21925105319,Hyderabad,30,717
CUST004024,56,F,Medium,50092.28563034552,Chennai,4,590
CUST004025,34,F,High,148839.05806864996,Chennai,6,745
CUST004026,40,F,Low,26077.751359416437,Kolkata,61,739
CUST004027,33,F,Low,26474.484619738167,Pune,58,600
CUST004028,41,F,Low,39793.85735573045,Hyderabad,34,782
CUST004029,68,M,High,89374.92452159584,Kolkata,20,744
CUST004030,57,M,Low,35210.6797601939,Delhi,1,759
CUST004031,57,F,High,145506.89309379086,Bangalore,14,669
CUST004032,23,M,Medium,60471.79977101674,Chennai,19,714
CUST004033,27,F,Low,20050.4352340564,Delhi,23,705
CUST004034,18,F,Medium,55002.35776452425,Chennai,95,688
CUST004035,32,M,Low,22231.379847696542,Mumbai,4,713
CUST004036,59,F,Medium,56647.50643734783,Bangalore,26,800
CUST004037,52,F,High,135301.87331495993,Kolkata,16,785
CUST004038,41,M,Medium,57548.46195535202,Ahmedabad,166,605
CUST004039,44,Other,Low,28638.50242691845,Kolkata,71,778
CUST004040,34,F,High,118975.26338431926,Ahmedabad,20,795
CUST004041,48,M,High,120718.34093233761,Ahmedabad,240,687
CUST004042,56,F,High,139940.741615928,Chennai,25,740
CUST004043,20,F,High,101584.88074602661,Hyderabad,6,739
CUST004044,49,F,Low,36433.42528736032,Pune,29,632
CUST004045,58,F,High,119615.36240844331,Kolkata,9,669
CUST004046,38,F,Medium,52021.18198868588,Mumbai,36,760
CUST004047,55,M,Low,25902.52088012154,Mumbai,99,660
CUST004048,85,F,High,105279.6261974007,Hyderabad,55,778
CUST004049,43,F,Very High,367942.63491699146,Mumbai,11,804
CUST004050,50,M,High,96156.82119519645,Pune,12,791
CUST004051,33,M,Low,38406.67123344535,Bangalore,2,850
CUST004052,47,Other,Medium,62996.50336711602,Chennai,12,692
CUST004053,51,F,Medium,76800.63107984027,Mumbai,3,714
CUST004054,47,F,High,83248.30510054083,Bangalore,24,725
CUST004055,29,F,Low,26852.22740922947,Hyderabad,44,695
CUST004056,48,F,High,81596.53624813362,Chennai,50,743
CUST004057,66,F,Medium,50890.072603918794,Hyderabad,2,563
CUST004058,51,F,High,140340.45305880118,Chennai,14,716
CUST004059,59,M,Very High,162813.4005447703,Pune,12,589
CUST004060,41,F,Medium,57445.8839966298,Mumbai,3,622
CUST004061,56,F,Medium,44702.68281892911,Mumbai,16,758
CUST004062,49,F,High,109178.84614822574,Chennai,12,684
CUST004063,30,F,Medium,73554.0633705751,Bangalore,36,755
CUST004064,49,F,High,123614.97233817633,Bangalore,77,682
CUST004065,30,M,Medium,69470.25381325693,Bangalore,21,788
CUST004066,35,M,Low,26982.08230899162,Delhi,49,680
CUST004067,47,M,High,146107.8386507099,Kolkata,5,543
CUST004068,49,M,Low,34185.24187559,Kolkata,81,718
CUST004069,27,Other,Very High,297629.5867495858,Kolkata,5,526
CUST004070,60,M,Medium,57058.5920090822,Bangalore,7,583
CUST004071,53,M,High,144307.89245603082,Mumbai,4,629
CUST004072,34,F,Medium,63056.187737415676,Pune,13,619
CUST004073,21,F,Medium,68255.16839612168,Delhi,28,656
CUST004074,42,M,Medium,56681.40898052683,Ahmedabad,159,616
CUST004075,38,F,High,95658.49353352998,Ahmedabad,56,587
CUST004076,46,F,Medium,68942.37167977674,Bangalore,17,823
CUST004077,39,M,High,122547.66404989714,Mumbai,30,645
CUST004078,18,M,Medium,60053.71521699117,Delhi,35,521
CUST004079,39,F,High,123681.46579961246,Mumbai,62,671
CUST004080,40,F,High,94579.99102449635,Chennai,48,610
CUST004081,54,F,Low,35878.774130639125,Mumbai,30,629
CUST004082,34,M,Medium,77926.51220081223,Delhi,39,756
CUST004083,70,M,Medium,75644.12576670811,Bangalore,49,664
CUST004084,18,F,Medium,52857.42981228069,Kolkata,5,607
CUST004085,64,M,Medium,56240.23093128303,Delhi,8,735
CUST004086,41,M,High,136588.16098582928,Bangalore,41,791
CUST004087,57,F,Low,31902.342616492075,Bangalore,68,742
CUST004088,46,M,High,118354.01105736545,Pune,18,503
CUST004089,62,F,Very High,474324.6886367058,Hyderabad,140,610
CUST004090,39,F,Medium,61440.99843908203,Ahmedabad,8,703
CUST004091,28,M,Medium,60597.547183492396,Pune,19,680
CUST004092,66,F,Low,20840.371825327195,Chennai,17,673
CUST004093,43,M,High,84859.18710130964,Hyderabad,95,621
CUST004094,48,F,Medium,40296.81231522601,Kolkata,12,587
CUST004095,63,M,Medium,76529.76903134535,Delhi,22,850
CUST004096,29,M,Very High,292935.3310061952,Hyderabad,7,702
CUST004097,53,F,Medium,58742.4550453365,Kolkata,26,751
CUST004098,36,M,High,139177.08633147232,Bangalore,70,700
CUST004099,43,F,Medium,64369.85241503111,Delhi,13,703
CUST004100,46,M,Low,32190.031927811622,Hyderabad,59,695
CUST004101,22,M,High,100757.41005483687,Mumbai,87,610
CUST004102,33,F,Low,36678.16747849039,Kolkata,2,578
CUST004103,65,M,High,91608.09832276456,Kolkata,50,730
CUST004104,58,M,Low,21062.991843458956,Chennai,10,715
CUST004105,44,F,High,93412.23502629726,Ahmedabad,6,775
CUST004106,48,F,Low,25354.744375491293,Mumbai,33,758
CUST004107,40,F,Medium,51292.44231416827,Delhi,44,635
CUST004108,65,Other,Medium,66820.54394475071,Hyderabad,18,790
CUST004109,41,M,Medium,48712.983493145744,Bangalore,1,761
CUST004110,48,F,Medium,67066.33217979938,Hyderabad,86,755
CUST004111,62,M,Medium,43645.28692935199,Ahmedabad,47,850
CUST004112,33,F,Medium,45888.09844391636,Pune,11,850
CUST004113,68,M,Medium,60352.8579396398,Ahmedabad,24,755
CUST004114,22,Other,Medium,76875.83210306571,Delhi,1,745
CUST004115,69,F,Medium,74382.70355244455,Delhi,14,786
CUST004116,39,F,Low,39375.06884885606,Delhi,26,653
CUST004117,41,F,Very High,377667.6728473598,Delhi,26,654
CUST004118,18,F,Medium,67032.59465664368,Pune,8,753
CUST004119,38,F,Low,32500.459978629842,Kolkata,53,631
CUST004120,29,M,Medium,64912.756914327896,Hyderabad,12,747
CUST004121,35,M,High,90298.42415473092,Mumbai,31,712
CUST004122,42,M,Low,30874.779123278575,Bangalore,11,631
CUST004123,59,M,High,107024.7553416208,Bangalore,19,702
CUST004124,48,F,Medium,57701.488631091735,Chennai,8,804
CUST004125,49,F,Low,30472.011461184746,Kolkata,36,706
CUST004126,28,F,High,88987.73202615761,Delhi,19,706
CUST004127,31,Other,Medium,54379.509354084796,Ahmedabad,1,726
CUST004128,71,F,Medium,42537.98243506414,Delhi,1,736
CUST004129,33,M,High,148576.76912956795,Delhi,22,673
CUST004130,69,M,Medium,44741.12115280505,Ahmedabad,7,728
CUST004131,41,M,High,98096.73169814682,Kolkata,31,616
CUST004132,45,M,Medium,75651.71706813588,Mumbai,18,636
CUST004133,61,F,High,113789.70323673994,Delhi,38,646
CUST004134,64,F,High,89494.60410644412,Chennai,109,737
CUST004135,43,F,Low,27684.610760786978,Chennai,27,712
CUST004136,39,F,High,88110.759593397,Mumbai,55,689
CUST004137,44,F,Medium,48008.63988338007,Kolkata,50,755
CUST004138,50,M,Low,21040.5969389969,Delhi,91,730
CUST004139,58,F,Medium,57529.099781963996,Pune,8,676
CUST004140,45,M,Low,36132.722434505195,Hyderabad,63,617
CUST004141,54,M,High,121017.84250899267,Hyderabad,84,634
CUST004142,69,M,Medium,64253.81221938447,Bangalore,17,582
CUST004143,50,F,Very High,220204.4105291341,Mumbai,13,711
CUST004144,49,M,Low,26877.87686504733,Hyderabad,109,631
CUST004145,22,M,Medium,73809.68415363328,Bangalore,35,660
CUST004146,18,F,Low,21757.123686530293,Chennai,17,689
CUST004147,50,F,Medium,74317.22614674135,Bangalore,56,783
CUST004148,43,M,High,113858.301838535,Delhi,13,774
CUST004149,37,M,High,138600.3201927582,Delhi,6,695
CUST004150,48,F,High,102260.44935760803,Chennai,28,801
CUST004151,44,M,High,103719.00661081146,Mumbai,30,539
CUST004152,61,F,Low,35032.097366462855,Kolkata,62,850
CUST004153,46,F,Medium,71399.84693568881,Ahmedabad,21,755
CUST004154,33,M,High,96075.12745931027,Ahmedabad,60,708
CUST004155,59,M,Medium,78914.85299287623,Delhi,13,628
CUST004156,41,M,Low,21689.80208489658,Ahmedabad,30,664
CUST004157,52,M,Medium,42740.118524085236,Delhi,8,748
CUST004158,37,M,Medium,63820.16861144411,Bangalore,17,750
CUST004159,35,F,Medium,68909.63071086486,Bangalore,70,753
CUST004160,46,M,High,147262.02904574818,Bangalore,8,641
CUST004161,45,F,Medium,56197.831231954464,Hyderabad,59,625
CUST004162,52,F,Low,20505.82817979266,Pune,11,715
CUST004163,40,M,Low,32057.92678892814,Chennai,1,761
CUST004164,18,M,High,100278.72144191404,Mumbai,4,700
CUST004165,38,M,Very High,301531.4924183908,Bangalore,49,818
CUST004166,56,M,High,114192.86375749548,Mumbai,10,702
CUST004167,40,F,Medium,42580.50442952135,Pune,38,699
CUST004168,41,M,Very High,320093.624597436,Bangalore,43,753
CUST004169,59,F,High,109842.37667630202,Delhi,15,797
CUST004170,34,M,High,129878.09857006153,Pune,23,592
CUST004171,21,M,High,125196.61378486412,Mumbai,18,610
CUST004172,42,F,Medium,47408.62872602244,Hyderabad,105,674
CUST004173,37,F,Medium,48245.556728415875,Bangalore,13,850
CUST004174,30,M,Low,25020.123575487465,Kolkata,7,679
CUST004175,42,M,Medium,47158.017611887095,Chennai,16,690
CUST004176,52,F,High,126004.92397679269,Delhi,39,749
CUST004177,44,M,High,149610.11254401895,Pune,43,778
CUST004178,49,M,High,125647.58383611556,Pune,92,713
CUST004179,72,F,Medium,64267.26184765165,Bangalore,76,793
CUST004180,39,F,Low,28198.558667021447,Pune,12,604
CUST004181,49,F,Low,26251.605177195215,Mumbai,21,638
CUST004182,37,F,Medium,76442.95027625916,Ahmedabad,49,792
CUST004183,32,F,Medium,78760.07496568613,Bangalore,89,700
CUST004184,36,F,Medium,59871.04702350911,Delhi,14,599
CUST004185,37,F,Low,25804.00991013115,Chennai,21,594
CUST004186,50,F,Very High,419542.7726844187,Chennai,82,635
CUST004187,80,F,Medium,45298.27163467514,Chennai,15,700
CUST004188,34,M,High,133591.17663505772,Kolkata,23,737
CUST004189,38,M,Medium,72757.93497245354,Ahmedabad,84,673
CUST004190,44,F,Low,22498.078892543348,Delhi,58,730
CUST004191,50,F,High,148380.30281575947,Kolkata,10,665
CUST004192,48,M,High,148985.86032719348,Kolkata,14,797
CUST004193,64,F,Medium,77468.77917309405,Pune,15,850
CUST004194,18,M,Medium,59841.39237625057,Bangalore,87,668
CUST004195,18,F,Low,24921.482845536568,Delhi,240,738
CUST004196,37,F,High,120740.64966173391,Delhi,53,731
CUST004197,61,F,Very High,296976.8434650025,Pune,23,711
CUST004198,21,M,Low,24118.97289434394,Bangalore,1,752
CUST004199,18,F,Medium,56947.0563847139,Hyderabad,43,738
CUST004200,53,M,Very High,382361.4424871567,Kolkata,17,662
CUST004201,48,M,Medium,42836.53243143964,Chennai,36,805
CUST004202,28,M,High,103339.26010122115,Ahmedabad,33,716
CUST004203,30,F,Medium,40711.79560051301,Mumbai,23,669
CUST004204,30,M,Medium,69979.82021846702,Ahmedabad,104,850
CUST004205,46,M,Medium,65627.65070466803,Kolkata,1,690
CUST004206,35,F,Medium,42506.885388078634,Mumbai,44,720
CUST004207,52,F,Low,39294.75119203936,Bangalore,18,714
CUST004208,18,F,High,81583.50899889704,Ahmedabad,45,689
CUST004209,32,F,High,121297.2452533262,Mumbai,40,735
CUST004210,28,M,High,134345.72232593392,Hyderabad,1,632
CUST004211,41,F,Medium,71515.85252178891,Delhi,12,747
CUST004212,36,F,Low,20685.702711864076,Chennai,7,559
CUST004213,56,M,Low,38128.30265280879,Mumbai,6,596
CUST004214,18,M,High,144291.61703489855,Mumbai,46,846
CUST004215,45,M,Medium,62455.61492617491,Ahmedabad,9,599
CUST004216,53,M,Medium,59283.327955485845,Bangalore,23,543
CUST004217,72,F,Low,20897.349261251995,Bangalore,10,601
CUST004218,37,F,Low,31239.082850197374,Pune,31,839
CUST004219,49,F,Medium,56375.16327080923,Delhi,45,556
CUST004220,18,F,High,134096.44851860593,Chennai,14,623
CUST004221,18,M,Very High,291359.24841013073,Pune,33,583
CUST004222,57,F,High,127850.65833272968,Pune,62,678
CUST004223,44,M,Very High,185492.8511831358,Mumbai,3,665
CUST004224,62,Other,Very High,196533.29476808844,Delhi,44,661
CUST004225,24,M,Medium,45588.407625966334,Ahmedabad,14,848
CUST004226,52,F,Low,20910.50999599487,Ahmedabad,4,604
CUST004227,73,M,High,117893.02014888627,Ahmedabad,28,691
CUST004228,51,M,Low,35879.354520872716,Chennai,9,727
CUST004229,49,M,Medium,64416.44814774665,Delhi,62,621
CUST004230,45,F,Low,31499.097711057126,Mumbai,1,738
CUST004231,21,F,Medium,67224.95713610946,Ahmedabad,3,668
CUST004232,65,M,Medium,53585.81292288059,Bangalore,26,729
CUST004233,35,F,Low,27239.08143296458,Bangalore,32,691
CUST004234,52,F,Medium,52570.803928836904,Bangalore,47,535
CUST004235,21,F,High,129847.62529975029,Hyderabad,10,804
CUST004236,27,F,Medium,46465.61342683097,Delhi,66,850
CUST004237,66,M,High,80911.7696219047,Ahmedabad,110,685
