timestamp,cpu_utilization,memory_usage,db_connection_pool_usage,network_throughput_mbps,application_error_rate,neft_success_rate,imps_success_rate,rtgs_success_rate,avg_transaction_processing_time_ms,auth_success_rate,transaction_volume_per_hour,service_uptime
2025-10-24 22:34:00,45.27,35.59,39.53,222.96,1,99.31,98.95,99.77,142.44,98.85,3829,100.0
2025-10-24 22:35:00,41.9,37.11,28.13,247.36,2,99.22,99.57,99.97,136.92,99.38,4173,100.0
2025-10-24 22:36:00,43.0,33.84,36.35,241.06,3,99.83,99.0,99.46,134.12,98.71,4327,100.0
2025-10-24 22:37:00,41.0,33.36,25.02,231.04,4,96.08,98.94,99.25,106.73,98.96,4731,100.0
2025-10-24 22:38:00,37.47,35.98,32.62,201.11,2,99.76,98.93,99.58,100.0,98.71,4023,100.0
2025-10-24 22:39:00,44.2,37.88,29.62,211.96,0,96.19,98.23,99.69,146.81,99.42,4417,100.0
2025-10-24 22:40:00,36.47,33.85,28.05,167.99,1,97.82,99.22,99.35,100.0,99.04,4752,100.0
2025-10-24 22:41:00,42.8,33.12,31.2,229.52,4,98.23,99.51,99.67,111.3,98.74,4375,100.0
2025-10-24 22:42:00,41.89,33.1,25.2,237.96,1,96.07,99.87,99.37,123.72,98.91,3426,100.0
2025-10-24 22:43:00,43.81,38.72,41.79,154.29,0,99.43,98.35,99.56,141.26,99.16,3075,100.0
2025-10-24 22:44:00,36.89,38.77,38.72,164.66,2,97.16,99.33,99.9,100.0,98.85,4415,100.0
2025-10-24 22:45:00,38.32,34.18,25.98,148.36,1,98.91,98.07,99.38,100.0,99.1,4729,100.0
2025-10-24 22:46:00,37.7,37.68,36.76,168.0,1,97.99,98.64,99.9,100.0,98.82,4752,100.0
2025-10-24 22:47:00,45.97,38.08,41.0,156.53,3,98.28,98.52,99.57,151.36,98.78,3654,100.0
2025-10-24 22:48:00,43.7,35.27,33.67,204.11,1,96.42,99.66,99.11,125.29,99.41,4615,100.0
2025-10-24 22:49:00,34.87,36.36,31.65,183.18,1,99.82,98.34,99.19,100.0,98.71,3625,100.0
2025-10-24 22:50:00,37.52,38.91,24.4,158.29,1,98.99,99.12,99.86,100.0,98.64,3371,100.0
2025-10-24 22:51:00,38.13,38.18,30.75,235.18,0,98.75,98.93,99.17,100.0,98.82,4641,100.0
2025-10-24 22:52:00,42.88,33.65,27.0,202.52,2,96.48,98.02,99.91,126.43,98.73,3659,100.0
2025-10-24 22:53:00,42.32,40.29,38.56,255.54,0,96.71,98.73,99.24,141.49,98.67,3339,100.0
2025-10-24 22:54:00,40.72,34.71,39.24,254.17,5,96.22,98.15,99.59,100.0,98.53,3153,100.0
2025-10-24 22:55:00,35.56,36.67,24.74,233.97,3,98.62,99.83,99.18,100.0,98.72,3531,100.0
2025-10-24 22:56:00,35.5,37.95,35.02,225.22,2,99.83,98.82,99.52,100.0,98.6,3420,100.0
2025-10-24 22:57:00,38.69,39.27,22.83,253.41,2,99.14,99.9,99.45,100.0,98.72,3531,100.0
2025-10-24 22:58:00,40.57,34.19,23.23,190.52,0,96.23,98.15,99.82,114.74,98.81,3607,100.0
2025-10-24 22:59:00,39.27,37.01,40.03,201.82,1,96.23,99.48,99.4,109.39,98.81,4596,100.0
2025-10-24 23:00:00,41.81,35.05,39.22,156.57,1,97.35,98.82,99.56,112.31,99.14,3374,100.0
2025-10-24 23:01:00,42.88,36.6,29.02,203.1,4,98.94,99.5,99.22,143.67,99.21,3107,100.0
2025-10-24 23:02:00,36.16,35.64,40.18,236.27,0,97.76,99.02,99.69,100.0,99.33,4192,100.0
2025-10-24 23:03:00,46.01,37.98,24.65,206.79,1,98.72,99.36,99.49,168.76,98.61,4895,100.0
2025-10-24 23:04:00,35.49,34.5,24.15,237.34,1,97.61,99.02,99.72,100.0,98.79,4063,100.0
2025-10-24 23:05:00,40.41,33.79,36.41,168.63,3,99.78,99.47,99.88,100.0,98.82,3058,100.0
2025-10-24 23:06:00,39.18,37.08,31.75,197.74,2,99.2,98.55,99.67,100.0,98.64,3329,100.0
2025-10-24 23:07:00,39.42,35.0,27.41,180.62,1,96.35,99.76,99.81,100.0,98.82,4373,100.0
2025-10-24 23:08:00,43.64,36.54,25.8,185.82,3,97.42,98.01,99.94,144.86,99.46,4700,100.0
2025-10-24 23:09:00,37.94,34.67,24.08,226.73,3,99.53,98.35,99.59,100.0,98.85,3806,100.0
2025-10-24 23:10:00,36.66,34.49,21.59,178.58,1,98.13,99.6,99.15,100.0,98.91,3876,100.0
2025-10-24 23:11:00,40.2,35.4,35.1,168.04,6,97.3,99.77,99.67,116.58,97.38,4054,100.0
2025-10-24 23:12:00,37.52,37.24,23.09,155.59,4,99.43,98.39,99.6,100.0,98.77,3199,100.0
2025-10-24 23:13:00,36.93,31.92,27.33,188.87,2,96.3,98.4,99.82,100.0,99.08,4077,100.0
2025-10-24 23:14:00,36.34,33.21,28.03,173.59,1,97.9,99.46,99.91,100.0,98.57,3390,100.0
2025-10-24 23:15:00,45.61,35.35,23.73,246.48,1,96.6,98.85,99.37,173.1,98.71,3172,100.0
2025-10-24 23:16:00,38.64,35.14,30.32,239.04,3,99.54,98.26,99.19,100.0,98.64,4280,100.0
2025-10-24 23:17:00,38.21,34.69,39.61,208.7,2,96.25,99.12,99.45,100.0,99.36,3993,100.0
2025-10-24 23:18:00,40.13,31.62,24.05,228.97,0,98.44,98.48,99.54,102.5,99.16,3343,100.0
2025-10-24 23:19:00,40.15,36.75,24.26,222.65,0,97.05,98.72,99.31,110.84,98.77,4501,100.0
2025-10-24 23:20:00,43.97,35.19,31.25,224.49,0,98.8,98.13,99.55,144.15,98.64,4701,100.0
2025-10-24 23:21:00,40.3,33.64,38.83,230.54,2,98.81,98.6,99.6,107.9,98.72,3257,100.0
2025-10-24 23:22:00,43.74,39.13,24.44,246.77,2,97.93,99.36,99.09,156.47,99.42,4774,100.0
2025-10-24 23:23:00,39.7,38.59,25.11,244.08,3,99.8,98.13,99.89,100.0,99.31,3098,100.0
2025-10-24 23:24:00,44.04,33.71,28.68,176.12,5,97.95,99.0,99.73,120.85,98.94,4962,100.0
2025-10-24 23:25:00,40.91,34.8,24.78,182.75,4,97.02,99.53,99.46,118.14,98.78,3742,100.0
2025-10-24 23:26:00,40.36,33.47,41.53,180.75,0,97.02,98.8,99.23,100.0,99.01,4592,100.0
2025-10-24 23:27:00,40.04,34.04,22.47,235.44,1,97.35,99.39,99.25,100.0,98.76,4103,100.0
2025-10-24 23:28:00,36.03,38.71,39.35,155.36,2,97.35,98.14,99.78,100.0,98.71,4537,100.0
2025-10-24 23:29:00,34.49,34.18,32.11,156.04,2,97.08,98.68,99.39,100.0,98.71,4820,100.0
2025-10-24 23:30:00,40.72,37.78,21.5,146.61,1,97.57,98.75,99.1,117.02,98.61,3547,100.0
2025-10-24 23:31:00,42.21,36.66,31.39,154.57,2,99.94,98.69,99.42,118.65,99.13,4146,100.0
2025-10-24 23:32:00,45.73,39.02,37.87,162.32,1,99.42,99.3,99.03,166.25,98.84,4086,100.0
2025-10-24 23:33:00,41.11,34.21,30.29,194.22,5,97.2,98.8,99.44,124.8,99.03,4631,100.0
2025-10-24 23:34:00,36.41,34.41,38.84,207.77,3,97.02,98.57,99.51,100.0,99.49,3123,100.0
2025-10-24 23:35:00,37.9,37.47,42.13,204.07,1,99.61,98.1,99.07,100.0,98.97,4862,100.0
2025-10-24 23:36:00,35.37,34.57,28.81,149.26,0,98.38,99.72,99.61,100.0,98.65,4478,100.0
2025-10-24 23:37:00,42.8,38.66,42.43,165.08,1,98.15,98.11,99.28,139.72,98.55,4635,100.0
2025-10-24 23:38:00,41.61,37.16,25.64,187.66,1,98.61,98.54,99.46,117.49,98.92,4027,100.0
2025-10-24 23:39:00,35.51,32.55,22.33,242.63,0,97.54,99.58,99.85,100.0,99.14,4447,100.0
2025-10-24 23:40:00,44.48,37.7,30.59,252.39,3,97.97,99.57,99.27,141.06,98.65,4403,100.0
2025-10-24 23:41:00,40.07,34.24,34.44,202.9,4,97.91,99.93,99.71,120.61,98.89,3785,100.0
2025-10-24 23:42:00,36.24,35.25,21.87,192.98,3,97.24,98.19,99.99,100.0,99.24,4389,100.0
2025-10-24 23:43:00,39.11,37.5,26.22,186.13,2,96.3,99.91,99.69,100.0,99.32,4833,100.0
2025-10-24 23:44:00,42.66,38.62,29.14,224.73,1,98.89,98.17,99.86,143.23,99.37,3001,100.0
2025-10-24 23:45:00,45.31,40.09,43.96,164.75,5,99.51,99.24,99.25,160.34,99.01,4434,100.0
2025-10-24 23:46:00,43.17,36.38,35.33,222.0,2,97.88,99.38,99.8,150.43,99.36,3083,100.0
2025-10-24 23:47:00,36.7,37.03,23.58,249.21,2,97.72,98.48,99.1,100.0,99.48,3610,100.0
2025-10-24 23:48:00,39.08,35.8,34.4,207.75,3,99.67,98.98,99.01,102.24,98.85,4997,100.0
2025-10-24 23:49:00,42.5,36.17,39.1,188.14,0,96.39,99.31,99.21,114.55,98.65,3512,100.0
2025-10-24 23:50:00,37.25,34.55,29.65,250.06,2,99.82,99.21,99.1,100.0,98.94,3701,100.0
2025-10-24 23:51:00,45.24,37.79,40.48,215.12,1,97.58,98.06,99.5,143.27,98.55,3949,100.0
2025-10-24 23:52:00,40.32,38.08,28.76,244.33,1,99.78,99.02,99.6,107.54,98.89,3888,100.0
2025-10-24 23:53:00,40.46,39.0,26.64,242.82,2,97.85,98.2,99.82,100.0,98.8,4346,100.0
2025-10-24 23:54:00,41.88,37.23,30.34,188.43,3,98.91,98.35,99.05,137.71,99.04,4101,100.0
2025-10-24 23:55:00,41.12,34.39,36.98,213.84,1,96.93,99.28,99.67,103.06,98.59,4595,100.0
2025-10-24 23:56:00,42.24,38.26,27.82,196.95,1,99.63,98.09,99.05,115.23,98.82,3079,100.0
2025-10-24 23:57:00,44.32,34.94,25.41,166.95,1,98.31,98.4,99.84,130.65,98.93,4104,100.0
2025-10-24 23:58:00,40.93,32.98,37.24,201.35,3,96.03,99.68,99.81,112.08,98.88,4609,100.0
2025-10-24 23:59:00,41.46,34.41,27.21,212.38,1,99.36,99.01,99.2,117.26,99.38,3110,100.0
2025-10-25 00:00:00,35.35,34.33,27.06,240.06,2,97.55,98.89,99.84,100.0,98.57,4649,100.0
2025-10-25 00:01:00,35.66,36.05,22.37,209.96,2,96.27,99.07,99.92,100.0,99.33,3678,100.0
2025-10-25 00:02:00,40.41,38.18,24.25,215.49,3,97.64,98.93,99.37,109.35,98.77,3366,100.0
2025-10-25 00:03:00,38.66,36.71,38.96,212.05,2,99.01,98.96,99.27,100.0,98.92,4240,100.0
2025-10-25 00:04:00,43.8,34.95,40.62,168.22,1,98.19,99.08,100.0,118.05,98.95,3613,100.0
2025-10-25 00:05:00,40.9,39.85,39.79,178.28,3,98.39,98.94,99.55,119.95,99.47,3821,100.0
2025-10-25 00:06:00,37.47,38.69,31.0,197.39,1,98.98,99.8,99.5,100.0,98.81,3168,100.0
2025-10-25 00:07:00,43.05,35.93,41.32,225.97,2,97.1,99.98,99.23,116.39,98.97,4035,100.0
2025-10-25 00:08:00,37.43,37.08,31.27,225.27,0,97.26,98.6,99.46,100.0,98.76,4635,100.0
2025-10-25 00:09:00,43.01,36.86,34.95,203.61,4,97.65,98.15,99.34,125.53,98.99,3950,100.0
2025-10-25 00:10:00,43.47,33.78,33.46,203.86,1,98.0,99.04,99.9,121.26,98.8,3480,100.0
2025-10-25 00:11:00,43.67,34.93,40.82,247.29,0,96.87,98.77,99.87,121.6,98.84,4402,100.0
2025-10-25 00:12:00,43.77,34.47,33.41,207.23,2,97.67,98.12,99.73,148.45,99.32,4428,100.0
2025-10-25 00:13:00,42.26,37.39,36.21,157.5,1,97.95,98.3,99.01,131.86,99.2,3773,100.0
2025-10-25 00:14:00,37.68,33.76,32.22,169.39,2,98.08,98.46,99.7,100.0,99.19,3679,100.0
2025-10-25 00:15:00,43.21,35.85,23.35,241.52,3,98.93,99.73,99.96,151.68,99.1,3174,100.0
2025-10-25 00:16:00,40.13,34.0,31.09,209.32,2,96.61,99.74,99.74,100.0,99.09,4175,100.0
2025-10-25 00:17:00,43.11,38.15,35.84,223.12,1,98.74,98.94,99.98,139.44,98.87,4820,100.0
2025-10-25 00:18:00,35.45,36.63,32.98,199.51,1,97.84,98.04,99.16,100.0,99.29,3239,100.0
2025-10-25 00:19:00,43.18,34.63,35.45,196.42,2,99.65,99.54,99.22,120.81,99.19,4401,100.0
2025-10-25 00:20:00,43.23,37.26,21.18,198.86,0,97.41,99.74,99.67,146.3,99.06,4548,100.0
2025-10-25 00:21:00,39.73,35.92,33.83,163.39,2,97.51,99.84,99.31,112.28,99.14,4686,100.0
2025-10-25 00:22:00,35.67,35.64,27.97,215.96,3,99.01,99.45,99.14,100.0,99.33,3070,100.0
2025-10-25 00:23:00,36.16,35.78,22.72,184.31,1,96.56,98.24,99.54,100.0,99.32,4164,100.0
2025-10-25 00:24:00,38.69,34.31,30.72,212.71,1,97.48,99.78,99.82,100.26,98.68,3158,100.0
2025-10-25 00:25:00,44.21,37.81,33.25,224.12,1,96.68,99.18,99.71,147.88,98.75,4244,100.0
2025-10-25 00:26:00,40.82,35.4,38.66,213.51,3,97.87,99.34,99.82,100.0,99.23,4365,100.0
2025-10-25 00:27:00,36.52,33.96,32.09,191.37,0,96.35,99.8,99.19,100.0,98.97,3166,100.0
2025-10-25 00:28:00,42.07,38.13,39.33,204.9,2,97.15,99.33,99.17,112.57,99.43,4020,100.0
2025-10-25 00:29:00,35.37,36.16,25.46,147.83,5,97.28,98.51,99.6,100.0,98.91,4309,100.0
2025-10-25 00:30:00,40.63,37.11,33.58,205.77,1,98.97,99.79,99.65,113.64,99.14,4647,100.0
2025-10-25 00:31:00,38.65,37.91,27.08,159.93,0,96.39,98.91,99.6,100.0,99.06,3413,100.0
2025-10-25 00:32:00,42.93,37.04,28.78,190.56,3,96.3,98.16,99.45,110.02,99.41,3772,100.0
2025-10-25 00:33:00,39.23,35.27,28.39,161.4,2,97.34,98.68,99.88,100.0,99.01,4568,100.0
2025-10-25 00:34:00,37.87,38.05,25.94,224.2,1,98.4,99.38,99.2,100.0,98.73,3622,100.0
2025-10-25 00:35:00,41.58,33.62,39.64,210.18,1,99.29,99.14,99.77,100.0,99.11,4379,100.0
2025-10-25 00:36:00,45.66,35.29,24.48,233.63,1,96.36,98.46,99.0,155.4,98.87,3091,100.0
2025-10-25 00:37:00,37.39,37.43,38.13,150.3,0,99.99,99.3,99.68,100.0,99.0,4015,100.0
2025-10-25 00:38:00,42.05,39.66,23.46,245.14,2,96.2,98.47,99.64,109.18,99.35,4829,100.0
2025-10-25 00:39:00,34.21,35.24,21.25,206.61,3,99.81,99.73,99.1,100.0,98.84,3607,100.0
2025-10-25 00:40:00,38.15,33.03,31.76,158.49,3,96.29,98.44,99.5,100.0,98.6,4416,100.0
2025-10-25 00:41:00,41.43,37.44,41.52,250.1,4,99.99,99.27,99.49,112.39,98.73,3953,100.0
2025-10-25 00:42:00,42.55,33.59,38.26,203.88,2,98.79,98.73,99.95,135.1,98.93,3346,100.0
2025-10-25 00:43:00,41.42,37.22,42.23,228.67,1,98.32,98.24,99.7,100.0,99.07,4964,100.0
2025-10-25 00:44:00,44.45,34.08,26.72,243.17,1,96.17,99.8,99.07,145.66,98.72,3054,100.0
2025-10-25 00:45:00,37.98,37.05,23.87,235.56,1,97.62,99.62,99.93,100.0,99.18,4753,100.0
2025-10-25 00:46:00,42.59,38.53,41.46,238.03,0,99.73,98.1,99.76,117.27,99.28,3029,100.0
2025-10-25 00:47:00,36.81,33.18,36.65,167.42,5,98.68,98.73,99.28,100.0,98.9,4144,100.0
2025-10-25 00:48:00,45.33,36.7,33.04,238.61,1,96.69,99.09,99.62,169.86,99.33,4292,100.0
2025-10-25 00:49:00,41.85,36.1,32.52,150.31,0,99.41,98.56,99.35,116.51,98.54,4923,100.0
2025-10-25 00:50:00,35.79,35.88,41.32,215.97,2,98.98,98.55,99.28,100.0,98.52,3108,100.0
2025-10-25 00:51:00,35.28,37.69,22.66,160.19,2,97.42,99.72,99.08,100.0,98.74,3975,100.0
2025-10-25 00:52:00,37.64,38.99,38.42,182.03,3,98.58,98.43,99.32,100.0,98.71,4784,100.0
2025-10-25 00:53:00,39.59,34.3,23.63,230.19,1,98.17,99.31,99.91,100.0,98.85,3238,100.0
2025-10-25 00:54:00,39.02,35.6,39.36,156.61,4,96.14,98.3,99.17,105.19,99.46,3805,100.0
2025-10-25 00:55:00,40.48,34.01,29.83,206.67,3,97.31,98.44,99.87,100.0,99.27,4263,100.0
2025-10-25 00:56:00,41.16,34.09,41.47,187.99,0,98.13,98.72,99.91,112.0,98.55,3476,100.0
2025-10-25 00:57:00,37.57,37.84,23.66,184.24,4,98.7,99.9,99.04,100.0,98.79,3296,100.0
2025-10-25 00:58:00,41.28,35.82,42.77,218.15,3,98.71,99.5,99.27,132.72,99.0,3738,100.0
2025-10-25 00:59:00,38.43,35.12,27.71,211.52,3,97.07,99.77,99.1,100.0,98.83,4625,100.0
2025-10-25 01:00:00,45.65,36.97,42.34,170.42,2,96.7,98.76,99.93,143.79,99.46,4343,100.0
2025-10-25 01:01:00,41.82,34.69,34.6,202.12,3,99.66,98.76,99.51,132.35,99.18,4892,100.0
2025-10-25 01:02:00,36.16,33.32,36.1,203.55,3,99.5,99.29,99.92,100.0,98.93,4428,100.0
2025-10-25 01:03:00,43.65,34.84,32.11,177.86,0,98.79,99.14,99.4,124.97,98.69,3558,100.0
2025-10-25 01:04:00,44.9,36.19,32.81,209.34,2,98.85,99.83,99.67,162.16,99.02,4010,100.0
2025-10-25 01:05:00,45.52,39.47,34.84,190.42,2,99.92,99.43,99.16,149.78,98.72,3172,100.0
2025-10-25 01:06:00,38.18,36.43,24.45,234.53,1,99.7,98.19,99.1,100.0,98.86,4343,100.0
2025-10-25 01:07:00,40.67,35.0,34.65,196.07,1,97.44,99.02,99.38,100.0,98.82,3437,100.0
2025-10-25 01:08:00,44.04,33.72,30.21,237.46,0,98.42,99.74,99.17,152.95,99.15,4642,100.0
2025-10-25 01:09:00,34.79,32.74,23.94,243.29,3,96.85,98.47,99.73,100.0,99.0,4667,100.0
2025-10-25 01:10:00,41.33,35.18,30.45,150.63,1,97.41,98.27,99.22,129.62,99.47,3066,100.0
2025-10-25 01:11:00,45.38,39.04,33.57,204.57,2,96.3,99.96,99.82,149.01,98.57,4914,100.0
2025-10-25 01:12:00,44.45,37.26,32.2,156.49,1,96.88,98.14,99.9,152.82,98.95,4862,100.0
2025-10-25 01:13:00,36.22,38.08,22.62,225.67,1,98.65,99.27,99.93,100.0,99.27,4843,100.0
2025-10-25 01:14:00,36.4,37.19,31.88,230.79,3,98.4,99.74,99.03,100.0,99.45,3540,100.0
2025-10-25 01:15:00,37.78,34.06,26.0,183.18,3,96.72,99.61,99.13,100.0,99.14,4072,100.0
2025-10-25 01:16:00,38.25,35.98,24.38,229.91,5,96.96,98.82,99.46,100.0,98.79,4419,100.0
2025-10-25 01:17:00,34.84,35.93,24.92,179.5,2,99.91,99.2,99.02,100.0,99.19,3512,100.0
2025-10-25 01:18:00,41.61,38.35,25.27,166.44,2,98.75,98.12,99.53,121.68,98.88,3251,100.0
2025-10-25 01:19:00,36.67,34.27,23.47,190.08,2,98.68,99.44,99.61,100.0,98.62,4216,100.0
2025-10-25 01:20:00,44.56,33.75,42.53,210.72,2,97.83,98.27,99.02,134.22,98.52,4195,100.0
2025-10-25 01:21:00,38.18,38.82,34.79,227.04,1,99.07,98.94,100.0,100.0,99.35,3575,100.0
2025-10-25 01:22:00,41.24,36.41,32.34,215.54,4,99.37,99.96,99.58,118.8,99.35,4345,100.0
2025-10-25 01:23:00,36.54,35.22,33.81,194.24,2,96.11,98.08,99.36,100.0,98.77,4026,100.0
2025-10-25 01:24:00,40.9,34.87,22.87,165.75,3,99.57,98.16,99.17,100.0,99.37,3013,100.0
2025-10-25 01:25:00,36.66,39.02,36.26,213.92,3,98.61,98.65,99.67,100.0,98.71,4189,100.0
2025-10-25 01:26:00,37.51,34.31,40.43,148.72,4,99.95,99.74,99.21,100.0,98.98,3722,100.0
2025-10-25 01:27:00,41.01,35.84,33.64,222.02,3,97.03,99.57,99.6,128.27,98.79,4946,100.0
2025-10-25 01:28:00,41.99,32.63,29.48,153.75,1,99.92,98.02,99.93,125.66,99.32,3716,100.0
2025-10-25 01:29:00,39.6,35.66,34.79,187.47,1,96.34,98.43,99.08,109.14,98.5,4303,100.0
2025-10-25 01:30:00,40.62,38.01,36.31,193.98,0,97.73,99.75,99.8,101.1,99.37,3877,100.0
2025-10-25 01:31:00,36.71,38.0,31.62,192.14,2,96.83,98.52,99.38,100.0,99.31,3414,100.0
2025-10-25 01:32:00,39.31,35.46,31.91,233.47,0,97.55,98.06,99.52,110.86,98.66,3510,100.0
2025-10-25 01:33:00,42.19,37.29,34.14,175.18,0,96.89,99.28,99.3,135.58,99.12,3099,100.0
2025-10-25 01:34:00,40.49,38.44,23.82,231.83,2,99.14,98.72,99.92,106.92,98.66,4093,100.0
2025-10-25 01:35:00,42.19,36.17,33.22,150.45,2,98.72,98.37,99.35,125.01,98.94,4403,100.0
2025-10-25 01:36:00,37.49,33.89,31.69,156.45,1,99.79,99.68,99.97,100.0,98.71,4922,100.0
2025-10-25 01:37:00,45.15,34.92,34.28,172.29,1,98.75,98.58,99.37,153.46,98.93,4046,100.0
2025-10-25 01:38:00,41.22,34.62,21.26,228.81,3,98.6,99.98,99.31,110.18,98.65,4742,100.0
2025-10-25 01:39:00,41.56,34.39,34.98,201.96,1,96.87,98.41,99.72,105.99,99.48,3368,100.0
2025-10-25 01:40:00,44.72,37.61,33.8,231.67,3,97.55,98.77,99.63,147.32,99.31,3656,100.0
2025-10-25 01:41:00,41.11,39.4,24.62,180.92,0,96.25,98.03,99.37,125.08,98.74,3648,100.0
2025-10-25 01:42:00,37.32,37.24,36.78,185.64,0,97.53,99.43,99.71,100.0,98.85,4404,100.0
2025-10-25 01:43:00,44.54,37.79,26.63,246.5,1,97.35,99.45,99.87,146.54,98.64,3247,100.0
2025-10-25 01:44:00,38.98,37.51,31.02,232.02,1,96.86,98.7,99.54,100.0,98.67,3306,100.0
2025-10-25 01:45:00,35.05,33.62,36.96,155.16,5,99.51,98.64,99.31,100.0,99.21,3588,100.0
2025-10-25 01:46:00,35.51,36.64,39.71,237.37,0,97.57,98.57,99.45,100.0,98.91,4921,100.0
2025-10-25 01:47:00,41.45,34.89,38.97,193.66,0,97.41,99.63,99.22,107.61,98.77,4796,100.0
2025-10-25 01:48:00,43.27,38.24,32.87,238.45,2,99.16,99.49,99.53,133.27,99.32,4378,100.0
2025-10-25 01:49:00,42.13,33.65,40.53,219.3,3,98.8,99.69,99.39,118.17,98.69,4031,100.0
2025-10-25 01:50:00,42.71,39.4,27.05,249.94,2,98.81,99.07,99.65,137.17,98.69,3684,100.0
2025-10-25 01:51:00,42.67,37.26,34.62,175.52,1,99.74,99.27,99.41,134.3,98.96,3701,100.0
2025-10-25 01:52:00,45.11,34.9,25.03,192.68,0,97.98,99.65,99.35,150.1,99.07,4827,100.0
2025-10-25 01:53:00,44.27,36.8,22.21,169.0,1,98.83,98.18,99.29,143.03,99.27,3688,100.0
2025-10-25 01:54:00,40.79,35.46,35.68,149.25,3,97.72,98.69,99.25,108.4,99.34,4530,100.0
2025-10-25 01:55:00,37.55,33.15,19.71,158.04,1,99.68,98.63,99.79,100.0,99.46,3389,100.0
2025-10-25 01:56:00,36.17,32.81,23.1,207.38,1,96.89,98.64,99.94,100.0,98.61,3739,100.0
2025-10-25 01:57:00,41.86,38.65,36.48,166.66,1,97.93,98.69,99.95,100.45,98.76,3519,100.0
2025-10-25 01:58:00,42.29,34.3,39.26,216.8,0,99.67,98.09,99.61,126.93,99.11,4696,100.0
2025-10-25 01:59:00,36.1,36.1,33.33,189.08,3,96.12,99.86,99.31,100.0,98.82,3007,100.0
2025-10-25 02:00:00,42.96,33.82,41.6,209.92,3,99.01,98.99,99.53,148.93,99.1,4083,100.0
2025-10-25 02:01:00,43.54,35.55,31.28,220.05,1,98.47,98.37,99.44,147.58,98.81,4484,100.0
2025-10-25 02:02:00,35.67,35.42,28.11,195.66,6,97.14,99.57,99.32,100.0,96.6,4356,100.0
2025-10-25 02:03:00,39.72,36.57,24.13,246.67,3,96.74,98.86,99.32,105.54,98.52,4760,100.0
2025-10-25 02:04:00,41.71,38.2,39.09,161.63,2,97.21,99.25,99.29,112.37,99.24,4186,100.0
2025-10-25 02:05:00,42.93,37.53,37.82,166.94,1,96.49,99.7,99.0,134.42,99.37,3334,100.0
2025-10-25 02:06:00,38.66,40.25,38.58,210.58,2,98.39,98.14,99.6,100.0,98.86,3180,100.0
2025-10-25 02:07:00,41.37,36.27,29.11,197.13,0,96.34,98.29,99.55,105.0,98.74,4260,100.0
2025-10-25 02:08:00,42.68,34.12,24.1,230.4,5,98.46,99.35,99.29,146.54,99.31,4829,100.0
2025-10-25 02:09:00,37.54,33.99,23.59,241.74,3,98.48,99.6,99.47,100.0,99.42,4730,100.0
2025-10-25 02:10:00,42.41,38.24,36.72,151.27,3,96.15,98.42,99.76,111.78,99.47,3733,100.0
2025-10-25 02:11:00,35.78,33.29,24.34,178.91,5,97.35,99.07,99.17,100.0,98.7,4679,100.0
2025-10-25 02:12:00,36.16,37.33,37.81,162.56,4,99.19,99.56,99.65,100.0,99.35,4761,100.0
2025-10-25 02:13:00,37.66,35.68,30.31,189.1,5,96.54,99.84,99.96,100.0,99.15,3180,100.0
2025-10-25 02:14:00,41.33,36.16,25.65,230.3,1,98.47,99.74,99.87,110.81,99.19,4650,100.0
2025-10-25 02:15:00,38.68,36.51,36.19,241.53,2,99.73,99.79,99.92,105.53,99.35,3421,100.0
2025-10-25 02:16:00,33.96,32.92,37.59,218.13,2,97.27,98.91,99.36,100.0,99.11,3236,100.0
2025-10-25 02:17:00,44.4,36.6,39.44,199.03,4,96.67,99.4,99.04,142.05,99.05,3805,100.0
2025-10-25 02:18:00,34.47,34.67,39.36,161.42,2,97.54,98.2,99.05,100.0,98.65,4117,100.0
2025-10-25 02:19:00,39.23,33.51,30.51,174.47,3,96.77,99.11,99.84,100.0,99.11,3339,100.0
2025-10-25 02:20:00,42.09,37.52,33.57,231.96,2,96.04,98.01,99.11,118.31,98.51,3765,100.0
2025-10-25 02:21:00,41.53,32.84,36.51,162.77,1,97.3,99.0,99.68,126.31,98.52,3290,100.0
2025-10-25 02:22:00,45.26,35.36,27.32,211.46,0,98.9,98.96,99.71,138.94,98.96,3690,100.0
2025-10-25 02:23:00,40.46,36.91,36.44,240.4,1,96.45,98.67,99.38,102.23,99.43,4819,100.0
2025-10-25 02:24:00,38.06,35.06,36.87,169.02,4,96.42,99.43,99.11,100.0,99.37,4072,100.0
2025-10-25 02:25:00,37.66,33.86,32.1,180.49,1,99.78,98.42,99.57,100.0,99.32,4398,100.0
2025-10-25 02:26:00,44.45,34.62,38.65,231.14,1,96.67,98.95,99.47,128.78,98.79,3755,100.0
2025-10-25 02:27:00,41.66,37.26,32.56,169.82,2,97.12,99.09,99.34,131.15,98.76,4765,100.0
2025-10-25 02:28:00,35.59,36.8,29.63,171.47,1,99.32,99.12,99.12,100.0,99.03,3344,100.0
2025-10-25 02:29:00,36.63,34.9,33.57,228.96,2,99.93,98.27,99.75,100.0,98.58,4622,100.0
2025-10-25 02:30:00,38.96,38.08,39.58,154.32,3,97.53,98.3,99.28,109.36,99.36,3613,100.0
2025-10-25 02:31:00,40.52,38.49,35.12,180.58,0,99.2,98.57,99.14,100.0,98.61,3227,100.0
2025-10-25 02:32:00,45.52,38.31,25.51,252.69,0,99.01,99.96,99.89,163.87,99.02,4999,100.0
