application_id,customer_id,application_date,loan_type,loan_amount,loan_term_months,employment_type,existing_loans,debt_to_income_ratio,credit_inquiries_6m,payment_history_months,approval_status,is_default
APP003368,CUST003368,2024-10-15,Personal_Loan,722573.52,48,Salaried,2,0.313,2,2,Approved,0.0
APP003369,CUST003369,2025-04-07,Auto_Loan,1313655.7,60,Salaried,1,0.22,4,0,Rejected,
APP003370,CUST003370,2024-05-03,Personal_Loan,417295.59,36,Salaried,1,0.714,2,32,Approved,0.0
APP003371,CUST003371,2024-10-08,Business_Loan,3822611.74,24,Self_Employed,3,0.729,2,55,Approved,1.0
APP003372,CUST003372,2023-12-16,Auto_Loan,1047214.89,84,Self_Employed,2,0.206,5,0,Rejected,
APP003373,CUST003373,2024-04-25,Auto_Loan,1128668.61,48,Salaried,2,0.63,2,4,Approved,0.0
APP003374,CUST003374,2025-05-20,Auto_Loan,1064888.03,36,Salaried,4,0.109,3,36,Approved,0.0
APP003375,CUST003375,2024-08-19,Home_Loan,9281298.55,240,Self_Employed,2,0.756,0,1,Approved,1.0
APP003376,CUST003376,2025-02-25,Personal_Loan,135882.86,36,Salaried,2,0.589,4,0,Approved,1.0
APP003377,CUST003377,2024-10-27,Personal_Loan,477833.5,24,Self_Employed,2,0.523,0,4,Rejected,
APP003378,CUST003378,2024-05-03,Auto_Loan,1266353.27,60,Salaried,0,0.79,0,6,Approved,0.0
APP003379,CUST003379,2025-06-10,Auto_Loan,1931230.74,84,Self_Employed,1,0.52,7,1,Approved,1.0
APP003380,CUST003380,2025-03-12,Personal_Loan,114489.84,12,Business_Owner,4,0.594,2,11,Approved,1.0
APP003381,CUST003381,2024-09-05,Credit_Card,80974.61,0,Salaried,0,0.235,2,3,Approved,0.0
APP003382,CUST003382,2024-06-30,Home_Loan,2806164.52,120,Salaried,4,0.746,1,7,Approved,0.0
APP003383,CUST003383,2024-01-12,Personal_Loan,755782.51,36,Salaried,3,0.131,5,0,Approved,1.0
APP003384,CUST003384,2025-04-07,Auto_Loan,1293130.27,60,Self_Employed,0,0.353,2,102,Approved,0.0
APP003385,CUST003385,2025-06-30,Auto_Loan,434905.68,84,Retired,1,0.616,3,5,Approved,1.0
APP003386,CUST003386,2023-11-21,Auto_Loan,1286299.23,36,Salaried,2,0.657,2,0,Rejected,
APP003387,CUST003387,2024-08-08,Home_Loan,3403511.12,300,Salaried,4,0.309,2,16,Rejected,
APP003388,CUST003388,2024-01-01,Auto_Loan,313744.84,36,Self_Employed,2,0.232,0,0,Approved,0.0
APP003389,CUST003389,2024-10-06,Personal_Loan,649556.78,36,Salaried,1,0.444,1,0,Rejected,
APP003390,CUST003390,2025-07-29,Business_Loan,3323336.25,24,Salaried,0,0.228,2,0,Approved,0.0
APP003391,CUST003391,2024-04-27,Business_Loan,1222277.68,12,Salaried,4,0.577,2,4,Rejected,
APP003392,CUST003392,2024-01-29,Auto_Loan,631354.53,36,Salaried,0,0.789,3,0,Approved,1.0
APP003393,CUST003393,2025-10-19,Home_Loan,955579.07,300,Self_Employed,0,0.336,1,4,Approved,0.0
APP003394,CUST003394,2025-03-08,Home_Loan,6394595.16,120,Salaried,4,0.473,3,118,Approved,0.0
APP003395,CUST003395,2025-10-11,Auto_Loan,1847542.85,48,Self_Employed,2,0.354,2,1,Rejected,
APP003396,CUST003396,2025-09-16,Home_Loan,1901453.81,300,Salaried,3,0.195,2,13,Approved,0.0
APP003397,CUST003397,2024-01-14,Credit_Card,270698.65,0,Salaried,4,0.407,0,0,Approved,0.0
APP003398,CUST003398,2025-01-18,Home_Loan,585241.42,180,Self_Employed,1,0.596,1,3,Approved,1.0
APP003399,CUST003399,2024-02-04,Credit_Card,209944.44,0,Salaried,0,0.641,3,7,Rejected,
APP003400,CUST003400,2023-11-15,Personal_Loan,953266.7,12,Salaried,1,0.311,0,4,Rejected,
APP003401,CUST003401,2024-06-24,Personal_Loan,835867.44,12,Salaried,3,0.723,1,16,Approved,0.0
APP003402,CUST003402,2024-05-15,Credit_Card,208785.24,0,Salaried,2,0.26,1,0,Rejected,
APP003403,CUST003403,2025-04-16,Personal_Loan,305200.21,24,Salaried,1,0.205,3,17,Approved,1.0
APP003404,CUST003404,2024-02-03,Personal_Loan,844949.04,48,Salaried,1,0.618,1,0,Approved,0.0
APP003405,CUST003405,2024-08-09,Personal_Loan,304320.81,60,Salaried,3,0.297,5,0,Approved,0.0
APP003406,CUST003406,2025-01-13,Personal_Loan,516827.6,60,Salaried,3,0.592,4,55,Rejected,
APP003407,CUST003407,2025-04-29,Personal_Loan,180771.26,60,Salaried,3,0.202,0,1,Rejected,
APP003408,CUST003408,2025-06-23,Home_Loan,7744390.63,120,Salaried,0,0.624,0,10,Approved,1.0
APP003409,CUST003409,2024-10-19,Credit_Card,232385.23,0,Salaried,0,0.151,4,2,Approved,0.0
APP003410,CUST003410,2023-12-25,Personal_Loan,111247.0,24,Salaried,3,0.8,4,32,Rejected,
APP003411,CUST003411,2023-12-31,Auto_Loan,1803855.61,48,Self_Employed,4,0.762,1,102,Approved,0.0
APP003412,CUST003412,2024-09-30,Home_Loan,7558411.63,120,Business_Owner,4,0.228,3,3,Approved,0.0
APP003413,CUST003413,2024-03-12,Home_Loan,6336454.5,300,Salaried,0,0.253,2,5,Approved,0.0
APP003414,CUST003414,2024-04-23,Auto_Loan,896807.31,48,Salaried,3,0.176,2,1,Approved,0.0
APP003415,CUST003415,2024-06-05,Home_Loan,7909890.67,240,Salaried,1,0.551,3,0,Rejected,
APP003416,CUST003416,2024-05-11,Business_Loan,3636228.77,48,Retired,2,0.424,3,11,Approved,0.0
APP003417,CUST003417,2025-02-12,Auto_Loan,704722.06,48,Self_Employed,0,0.675,3,1,Approved,0.0
APP003418,CUST003418,2024-12-01,Home_Loan,3172124.22,240,Salaried,3,0.38,3,3,Rejected,
APP003419,CUST003419,2024-07-02,Business_Loan,1111344.26,48,Salaried,4,0.432,5,2,Approved,1.0
APP003420,CUST003420,2025-08-11,Auto_Loan,420393.72,48,Self_Employed,3,0.579,3,20,Rejected,
APP003421,CUST003421,2025-07-23,Auto_Loan,1175645.96,36,Salaried,4,0.279,1,2,Approved,0.0
APP003422,CUST003422,2025-06-03,Business_Loan,2892950.08,60,Student,4,0.646,1,0,Approved,1.0
APP003423,CUST003423,2024-03-17,Business_Loan,1462702.12,48,Salaried,4,0.585,3,6,Approved,0.0
APP003424,CUST003424,2025-01-10,Personal_Loan,358935.19,48,Self_Employed,2,0.523,1,4,Rejected,
APP003425,CUST003425,2025-01-16,Auto_Loan,233463.87,84,Salaried,3,0.461,2,16,Rejected,
APP003426,CUST003426,2025-01-16,Home_Loan,2158471.7,180,Salaried,2,0.301,1,3,Rejected,
APP003427,CUST003427,2025-06-16,Home_Loan,8459237.05,240,Business_Owner,3,0.135,2,32,Approved,0.0
APP003428,CUST003428,2025-09-15,Personal_Loan,93890.83,12,Salaried,1,0.629,2,26,Rejected,
APP003429,CUST003429,2024-09-28,Credit_Card,210712.6,0,Self_Employed,1,0.33,1,14,Rejected,
APP003430,CUST003430,2025-02-18,Home_Loan,935065.98,120,Self_Employed,0,0.19,0,4,Rejected,
APP003431,CUST003431,2025-05-06,Home_Loan,3854959.47,180,Salaried,1,0.419,3,15,Rejected,
APP003432,CUST003432,2025-07-24,Personal_Loan,546616.7,48,Salaried,3,0.511,3,3,Rejected,
APP003433,CUST003433,2024-04-26,Home_Loan,7527844.14,300,Business_Owner,0,0.404,3,9,Approved,0.0
APP003434,CUST003434,2025-06-13,Personal_Loan,213245.47,36,Salaried,1,0.652,3,0,Approved,1.0
APP003435,CUST003435,2024-06-02,Personal_Loan,513225.03,36,Self_Employed,0,0.357,3,2,Rejected,
APP003436,CUST003436,2025-11-01,Business_Loan,1757654.99,36,Business_Owner,0,0.593,2,14,Approved,0.0
APP003437,CUST003437,2025-07-23,Auto_Loan,1910324.55,36,Salaried,1,0.784,1,16,Approved,0.0
APP003438,CUST003438,2025-01-28,Auto_Loan,1285595.24,48,Self_Employed,0,0.264,1,0,Approved,0.0
APP003439,CUST003439,2024-01-16,Personal_Loan,327165.61,48,Salaried,1,0.78,1,2,Rejected,
APP003440,CUST003440,2024-08-05,Auto_Loan,1260598.22,60,Self_Employed,4,0.413,3,0,Rejected,
APP003441,CUST003441,2024-07-19,Business_Loan,3261092.26,12,Business_Owner,2,0.634,0,11,Approved,0.0
APP003442,CUST003442,2025-07-11,Home_Loan,8468573.52,180,Salaried,0,0.384,3,2,Approved,0.0
APP003443,CUST003443,2025-01-06,Home_Loan,4308477.05,300,Salaried,0,0.411,2,61,Approved,0.0
APP003444,CUST003444,2025-05-08,Personal_Loan,162497.12,36,Salaried,3,0.329,4,1,Approved,0.0
APP003445,CUST003445,2025-08-18,Home_Loan,6083239.48,120,Salaried,4,0.683,3,23,Rejected,
APP003446,CUST003446,2024-10-25,Credit_Card,164190.82,0,Salaried,0,0.649,1,12,Approved,1.0
APP003447,CUST003447,2025-06-26,Personal_Loan,918775.89,36,Retired,0,0.44,2,35,Approved,1.0
APP003448,CUST003448,2024-03-14,Auto_Loan,1817372.18,84,Salaried,0,0.325,0,10,Rejected,
APP003449,CUST003449,2025-10-17,Personal_Loan,604985.67,60,Salaried,2,0.332,2,0,Approved,0.0
APP003450,CUST003450,2025-05-19,Auto_Loan,645245.21,60,Salaried,3,0.301,1,54,Approved,0.0
APP003451,CUST003451,2025-05-04,Personal_Loan,113073.94,60,Salaried,1,0.736,1,0,Approved,1.0
APP003452,CUST003452,2024-01-31,Auto_Loan,614993.63,84,Student,3,0.198,2,12,Approved,0.0
APP003453,CUST003453,2025-10-31,Auto_Loan,1993748.61,36,Salaried,0,0.328,4,16,Rejected,
APP003454,CUST003454,2023-11-19,Credit_Card,288634.64,0,Business_Owner,4,0.329,1,0,Rejected,
APP003455,CUST003455,2024-03-05,Auto_Loan,1076725.42,48,Student,4,0.23,2,21,Approved,0.0
APP003456,CUST003456,2023-11-18,Business_Loan,3212131.79,60,Salaried,1,0.554,2,55,Approved,0.0
APP003457,CUST003457,2025-09-26,Personal_Loan,615416.24,48,Salaried,4,0.476,1,44,Rejected,
APP003458,CUST003458,2025-03-18,Personal_Loan,324743.64,36,Self_Employed,3,0.329,3,30,Approved,0.0
APP003459,CUST003459,2024-11-15,Personal_Loan,472350.34,36,Salaried,4,0.434,3,2,Rejected,
APP003460,CUST003460,2024-08-28,Home_Loan,5048791.44,300,Salaried,1,0.759,2,32,Rejected,
APP003461,CUST003461,2025-10-29,Auto_Loan,531201.67,48,Salaried,4,0.122,2,33,Rejected,
APP003462,CUST003462,2024-07-22,Credit_Card,349064.42,0,Retired,4,0.668,3,34,Approved,0.0
APP003463,CUST003463,2025-06-02,Home_Loan,7458902.69,300,Salaried,2,0.67,0,37,Approved,0.0
APP003464,CUST003464,2024-03-21,Personal_Loan,736551.03,36,Salaried,0,0.559,2,2,Approved,0.0
APP003465,CUST003465,2024-11-01,Personal_Loan,128283.59,48,Business_Owner,4,0.227,2,1,Approved,0.0
APP003466,CUST003466,2024-12-30,Personal_Loan,265978.97,12,Salaried,3,0.571,0,5,Approved,0.0
APP003467,CUST003467,2024-10-17,Credit_Card,104150.53,0,Salaried,1,0.12,3,79,Approved,0.0
APP003468,CUST003468,2025-10-07,Credit_Card,452940.37,0,Salaried,0,0.4,2,11,Approved,0.0
APP003469,CUST003469,2024-03-20,Credit_Card,245507.47,0,Salaried,4,0.179,2,87,Rejected,
APP003470,CUST003470,2025-01-08,Auto_Loan,901483.43,48,Salaried,3,0.579,1,64,Approved,1.0
APP003471,CUST003471,2025-02-23,Personal_Loan,699734.54,12,Student,2,0.714,1,82,Approved,0.0
APP003472,CUST003472,2025-08-30,Home_Loan,8848955.87,300,Self_Employed,0,0.462,2,11,Rejected,
APP003473,CUST003473,2023-12-11,Credit_Card,202589.16,0,Salaried,2,0.727,3,38,Approved,0.0
APP003474,CUST003474,2024-11-21,Home_Loan,5046263.35,240,Salaried,0,0.576,1,18,Approved,0.0
APP003475,CUST003475,2023-12-21,Credit_Card,481239.62,0,Salaried,4,0.557,1,31,Approved,0.0
APP003476,CUST003476,2025-08-30,Personal_Loan,909850.28,36,Salaried,0,0.379,3,0,Rejected,
APP003477,CUST003477,2024-04-08,Business_Loan,1710047.76,36,Salaried,3,0.633,0,0,Rejected,
APP003478,CUST003478,2024-04-23,Personal_Loan,593424.66,60,Salaried,2,0.465,1,4,Approved,0.0
APP003479,CUST003479,2024-03-12,Personal_Loan,765230.17,60,Salaried,0,0.448,0,0,Approved,1.0
APP003480,CUST003480,2025-04-03,Credit_Card,317378.97,0,Salaried,2,0.786,1,0,Rejected,
APP003481,CUST003481,2023-12-07,Credit_Card,423022.27,0,Salaried,2,0.536,2,29,Approved,0.0
APP003482,CUST003482,2025-01-14,Personal_Loan,98509.53,24,Self_Employed,4,0.255,2,29,Rejected,
APP003483,CUST003483,2024-04-21,Home_Loan,9759707.15,120,Salaried,3,0.624,0,2,Approved,1.0
APP003484,CUST003484,2024-06-19,Home_Loan,7431673.19,180,Salaried,3,0.786,4,5,Rejected,
APP003485,CUST003485,2025-02-10,Home_Loan,6912151.07,180,Salaried,3,0.595,1,10,Rejected,
APP003486,CUST003486,2024-08-04,Personal_Loan,243768.24,24,Self_Employed,3,0.378,1,4,Rejected,
APP003487,CUST003487,2024-10-22,Credit_Card,344348.3,0,Self_Employed,3,0.26,0,76,Approved,0.0
APP003488,CUST003488,2024-04-10,Credit_Card,354723.2,0,Salaried,0,0.282,3,10,Approved,0.0
APP003489,CUST003489,2025-06-10,Personal_Loan,835145.71,12,Salaried,0,0.34,1,33,Approved,0.0
APP003490,CUST003490,2025-01-17,Home_Loan,9727625.58,240,Salaried,3,0.669,1,0,Rejected,
APP003491,CUST003491,2025-04-15,Auto_Loan,1166434.11,36,Salaried,3,0.748,3,3,Approved,0.0
APP003492,CUST003492,2024-09-27,Home_Loan,4799287.95,240,Salaried,0,0.519,1,38,Rejected,
APP003493,CUST003493,2025-07-17,Personal_Loan,54337.71,48,Self_Employed,2,0.702,2,0,Approved,0.0
APP003494,CUST003494,2025-09-07,Credit_Card,288407.68,0,Retired,4,0.444,0,2,Approved,1.0
APP003495,CUST003495,2024-04-22,Home_Loan,6980083.64,240,Salaried,0,0.567,3,1,Approved,0.0
APP003496,CUST003496,2025-06-24,Auto_Loan,1849065.12,60,Retired,1,0.412,4,18,Approved,0.0
APP003497,CUST003497,2024-08-14,Auto_Loan,934563.6,48,Business_Owner,3,0.795,1,50,Approved,0.0
APP003498,CUST003498,2025-07-06,Credit_Card,222784.49,0,Salaried,4,0.709,2,56,Approved,0.0
APP003499,CUST003499,2025-08-07,Auto_Loan,1747864.86,48,Business_Owner,4,0.665,2,6,Rejected,
APP003500,CUST003500,2024-05-08,Business_Loan,3617555.92,36,Salaried,4,0.402,1,4,Approved,0.0
APP003501,CUST003501,2025-09-24,Personal_Loan,877255.47,24,Salaried,2,0.57,1,6,Rejected,
APP003502,CUST003502,2025-09-07,Business_Loan,1201644.73,12,Salaried,2,0.189,4,0,Approved,1.0
APP003503,CUST003503,2024-09-22,Personal_Loan,776356.93,48,Self_Employed,3,0.729,3,1,Approved,1.0
APP003504,CUST003504,2024-10-05,Personal_Loan,840297.46,12,Self_Employed,4,0.586,4,7,Approved,0.0
APP003505,CUST003505,2024-05-27,Personal_Loan,825516.82,60,Self_Employed,2,0.509,3,17,Approved,0.0
APP003506,CUST003506,2025-11-01,Personal_Loan,599715.95,12,Self_Employed,0,0.237,0,2,Approved,0.0
APP003507,CUST003507,2025-08-25,Auto_Loan,587628.34,84,Salaried,2,0.785,2,20,Approved,1.0
APP003508,CUST003508,2025-08-16,Personal_Loan,575529.35,48,Student,4,0.77,4,36,Rejected,
APP003509,CUST003509,2025-04-04,Credit_Card,331142.87,0,Salaried,1,0.339,2,9,Rejected,
APP003510,CUST003510,2024-07-06,Home_Loan,1150077.53,300,Salaried,0,0.155,4,16,Rejected,
APP003511,CUST003511,2024-08-09,Home_Loan,8048775.35,120,Salaried,4,0.607,0,5,Approved,0.0
APP003512,CUST003512,2025-08-11,Personal_Loan,364387.16,48,Business_Owner,3,0.774,2,5,Approved,0.0
APP003513,CUST003513,2025-03-25,Personal_Loan,466701.37,48,Self_Employed,3,0.679,2,1,Approved,0.0
APP003514,CUST003514,2025-10-02,Home_Loan,3746093.73,300,Salaried,2,0.219,1,15,Approved,0.0
APP003515,CUST003515,2025-10-16,Home_Loan,6944108.13,120,Salaried,4,0.664,1,0,Rejected,
APP003516,CUST003516,2024-01-02,Business_Loan,4959595.42,36,Salaried,1,0.364,1,9,Rejected,
APP003517,CUST003517,2024-11-20,Personal_Loan,108126.28,48,Salaried,4,0.484,3,10,Approved,1.0
APP003518,CUST003518,2025-06-02,Credit_Card,410065.5,0,Student,1,0.17,0,31,Approved,0.0
APP003519,CUST003519,2025-09-03,Home_Loan,9275151.74,180,Salaried,0,0.347,5,2,Approved,0.0
APP003520,CUST003520,2024-04-15,Home_Loan,2440087.35,120,Salaried,4,0.288,1,4,Approved,0.0
APP003521,CUST003521,2023-11-07,Credit_Card,107358.61,0,Salaried,3,0.337,4,0,Approved,0.0
APP003522,CUST003522,2024-02-12,Credit_Card,474654.34,0,Salaried,2,0.513,0,0,Approved,1.0
APP003523,CUST003523,2024-05-15,Personal_Loan,430742.04,60,Salaried,2,0.138,1,1,Approved,0.0
APP003524,CUST003524,2023-12-12,Credit_Card,340009.39,0,Salaried,1,0.315,2,3,Rejected,
APP003525,CUST003525,2024-02-16,Business_Loan,309976.78,12,Student,1,0.353,3,6,Approved,0.0
APP003526,CUST003526,2025-05-17,Credit_Card,431257.69,0,Salaried,4,0.307,7,3,Approved,1.0
APP003527,CUST003527,2025-09-02,Personal_Loan,979482.01,60,Salaried,3,0.643,5,0,Rejected,
APP003528,CUST003528,2023-11-08,Auto_Loan,1452168.51,84,Self_Employed,0,0.658,0,5,Approved,1.0
APP003529,CUST003529,2023-12-21,Credit_Card,136837.31,0,Business_Owner,0,0.485,2,25,Approved,0.0
APP003530,CUST003530,2024-12-16,Home_Loan,5951236.05,180,Salaried,4,0.788,5,12,Approved,1.0
APP003531,CUST003531,2024-07-06,Business_Loan,1375934.31,60,Salaried,3,0.313,0,18,Rejected,
APP003532,CUST003532,2024-10-26,Credit_Card,135255.37,0,Self_Employed,0,0.519,1,14,Approved,0.0
APP003533,CUST003533,2024-07-27,Home_Loan,7416658.53,240,Salaried,2,0.746,1,13,Approved,1.0
APP003534,CUST003534,2025-09-06,Credit_Card,201758.52,0,Salaried,3,0.463,3,42,Rejected,
APP003535,CUST003535,2024-04-20,Credit_Card,397300.28,0,Student,3,0.662,0,6,Approved,1.0
APP003536,CUST003536,2025-10-18,Personal_Loan,164930.96,12,Self_Employed,1,0.726,3,26,Rejected,
APP003537,CUST003537,2024-11-24,Business_Loan,1686640.64,36,Salaried,4,0.334,2,2,Approved,0.0
APP003538,CUST003538,2024-06-01,Business_Loan,1025853.17,60,Salaried,4,0.174,1,15,Approved,0.0
APP003539,CUST003539,2025-02-21,Home_Loan,1580456.29,240,Salaried,3,0.651,6,0,Rejected,
APP003540,CUST003540,2024-02-04,Business_Loan,2213688.3,12,Salaried,4,0.676,1,5,Approved,0.0
APP003541,CUST003541,2024-05-03,Home_Loan,3636288.55,240,Salaried,2,0.689,3,0,Rejected,
APP003542,CUST003542,2024-12-09,Personal_Loan,262179.9,12,Salaried,4,0.299,1,8,Approved,0.0
APP003543,CUST003543,2023-12-31,Home_Loan,7959660.83,300,Salaried,4,0.404,2,46,Approved,0.0
APP003544,CUST003544,2025-08-11,Auto_Loan,1095810.42,60,Salaried,0,0.41,1,10,Rejected,
APP003545,CUST003545,2024-11-20,Business_Loan,4167233.99,36,Salaried,4,0.174,3,37,Approved,0.0
APP003546,CUST003546,2024-12-27,Credit_Card,374731.47,0,Salaried,2,0.443,2,4,Rejected,
APP003547,CUST003547,2025-08-05,Auto_Loan,1907020.99,84,Retired,3,0.577,0,8,Approved,0.0
APP003548,CUST003548,2024-01-10,Credit_Card,360046.57,0,Salaried,4,0.414,2,0,Rejected,
APP003549,CUST003549,2024-07-21,Auto_Loan,1928832.43,36,Salaried,2,0.786,2,33,Approved,0.0
APP003550,CUST003550,2025-08-04,Personal_Loan,365396.93,36,Salaried,2,0.534,2,0,Approved,0.0
APP003551,CUST003551,2025-10-29,Personal_Loan,799863.05,48,Retired,4,0.611,3,30,Approved,0.0
APP003552,CUST003552,2023-11-25,Home_Loan,6381697.22,240,Self_Employed,0,0.217,1,25,Rejected,
APP003553,CUST003553,2025-01-13,Home_Loan,8339770.42,300,Self_Employed,1,0.157,6,2,Rejected,
APP003554,CUST003554,2024-05-27,Home_Loan,3201887.86,240,Self_Employed,3,0.776,6,3,Approved,1.0
APP003555,CUST003555,2024-03-26,Business_Loan,3833250.8,48,Business_Owner,0,0.551,3,14,Rejected,
APP003556,CUST003556,2024-04-13,Auto_Loan,436354.71,48,Salaried,2,0.755,3,52,Approved,0.0
APP003557,CUST003557,2024-10-07,Home_Loan,2758577.59,300,Salaried,0,0.135,1,19,Approved,0.0
APP003558,CUST003558,2025-10-12,Home_Loan,887675.66,120,Self_Employed,2,0.256,5,9,Approved,0.0
APP003559,CUST003559,2024-03-29,Personal_Loan,674414.04,48,Salaried,2,0.336,1,12,Rejected,
APP003560,CUST003560,2025-02-14,Auto_Loan,1303372.64,60,Student,1,0.774,1,10,Rejected,
APP003561,CUST003561,2024-01-26,Credit_Card,164104.16,0,Self_Employed,0,0.731,2,0,Approved,1.0
APP003562,CUST003562,2023-11-12,Home_Loan,3338969.88,300,Business_Owner,2,0.457,1,65,Approved,0.0
APP003563,CUST003563,2024-08-12,Auto_Loan,1810711.24,36,Self_Employed,4,0.392,1,10,Approved,0.0
APP003564,CUST003564,2024-01-23,Personal_Loan,903568.35,48,Salaried,2,0.194,4,3,Approved,0.0
APP003565,CUST003565,2023-12-15,Home_Loan,9587074.56,300,Business_Owner,3,0.215,0,45,Approved,0.0
APP003566,CUST003566,2024-11-07,Business_Loan,566192.02,24,Salaried,4,0.135,1,20,Approved,0.0
APP003567,CUST003567,2025-05-23,Auto_Loan,577036.05,36,Salaried,4,0.208,0,23,Approved,0.0
APP003568,CUST003568,2024-01-06,Personal_Loan,346149.32,36,Salaried,3,0.547,2,1,Approved,1.0
APP003569,CUST003569,2024-07-15,Credit_Card,403363.29,0,Retired,2,0.566,6,2,Approved,0.0
APP003570,CUST003570,2025-05-20,Personal_Loan,507345.65,36,Business_Owner,1,0.606,2,36,Approved,0.0
APP003571,CUST003571,2025-10-20,Home_Loan,3620356.2,120,Salaried,3,0.221,3,1,Approved,0.0
APP003572,CUST003572,2024-11-01,Home_Loan,5388798.85,120,Salaried,2,0.186,1,2,Approved,0.0
APP003573,CUST003573,2025-03-12,Credit_Card,443239.71,0,Self_Employed,1,0.182,2,0,Approved,1.0
APP003574,CUST003574,2024-05-04,Personal_Loan,588133.72,12,Salaried,3,0.391,1,3,Approved,0.0
APP003575,CUST003575,2024-08-05,Home_Loan,5384610.53,120,Salaried,3,0.138,2,5,Rejected,
APP003576,CUST003576,2024-07-19,Home_Loan,908659.65,120,Salaried,4,0.469,1,0,Approved,1.0
APP003577,CUST003577,2024-11-16,Business_Loan,3639320.77,48,Student,3,0.36,0,21,Rejected,
APP003578,CUST003578,2025-08-08,Home_Loan,6431692.97,120,Self_Employed,0,0.364,2,7,Approved,1.0
APP003579,CUST003579,2025-08-13,Auto_Loan,1044557.16,84,Salaried,3,0.302,1,13,Rejected,
APP003580,CUST003580,2024-05-13,Credit_Card,204377.25,0,Salaried,1,0.541,1,0,Rejected,
APP003581,CUST003581,2024-04-18,Personal_Loan,151184.4,48,Business_Owner,3,0.437,1,24,Approved,0.0
APP003582,CUST003582,2025-09-12,Credit_Card,56324.96,0,Retired,4,0.104,1,3,Rejected,
APP003583,CUST003583,2025-02-26,Credit_Card,93643.77,0,Salaried,4,0.254,0,15,Rejected,
APP003584,CUST003584,2025-07-19,Home_Loan,4436763.96,240,Salaried,1,0.134,2,82,Approved,0.0
APP003585,CUST003585,2024-10-24,Credit_Card,348510.22,0,Business_Owner,2,0.146,1,1,Approved,0.0
APP003586,CUST003586,2024-07-23,Business_Loan,3519390.83,36,Salaried,2,0.693,0,15,Approved,0.0
APP003587,CUST003587,2024-04-08,Auto_Loan,1672693.55,84,Business_Owner,1,0.452,0,0,Rejected,
APP003588,CUST003588,2024-01-11,Home_Loan,6192470.36,300,Self_Employed,0,0.33,4,15,Approved,0.0
APP003589,CUST003589,2024-01-03,Auto_Loan,1825769.13,84,Salaried,4,0.651,0,7,Approved,1.0
APP003590,CUST003590,2025-10-31,Home_Loan,1538458.17,120,Business_Owner,3,0.448,2,2,Approved,0.0
APP003591,CUST003591,2025-04-28,Auto_Loan,1962150.93,48,Business_Owner,0,0.7,2,29,Approved,0.0
APP003592,CUST003592,2025-07-24,Home_Loan,2330898.43,240,Salaried,4,0.494,1,24,Rejected,
APP003593,CUST003593,2024-10-17,Auto_Loan,1406807.35,84,Self_Employed,3,0.404,1,21,Rejected,
APP003594,CUST003594,2025-07-10,Business_Loan,1069487.07,48,Salaried,1,0.794,3,0,Approved,1.0
APP003595,CUST003595,2024-03-03,Business_Loan,2484556.2,12,Salaried,1,0.718,3,5,Rejected,
APP003596,CUST003596,2024-01-13,Business_Loan,2557586.73,48,Salaried,1,0.5,0,8,Approved,1.0
APP003597,CUST003597,2024-09-04,Personal_Loan,55623.73,36,Salaried,3,0.467,1,1,Approved,0.0
APP003598,CUST003598,2024-07-25,Auto_Loan,281100.93,60,Salaried,4,0.71,1,1,Approved,1.0
APP003599,CUST003599,2025-02-24,Credit_Card,202089.44,0,Salaried,0,0.364,1,0,Rejected,
APP003600,CUST003600,2025-01-12,Credit_Card,358844.32,0,Salaried,1,0.767,3,9,Approved,0.0
APP003601,CUST003601,2025-10-20,Credit_Card,411229.57,0,Salaried,2,0.247,3,17,Approved,0.0
APP003602,CUST003602,2024-01-12,Auto_Loan,504586.57,48,Salaried,4,0.712,3,45,Rejected,
APP003603,CUST003603,2024-06-11,Auto_Loan,256877.99,84,Salaried,2,0.774,3,8,Rejected,
APP003604,CUST003604,2025-10-08,Auto_Loan,1259358.14,60,Salaried,2,0.691,1,18,Approved,0.0
APP003605,CUST003605,2024-06-11,Personal_Loan,933004.92,24,Retired,2,0.223,1,18,Approved,0.0
APP003606,CUST003606,2024-08-11,Home_Loan,2869913.56,180,Salaried,3,0.271,2,13,Approved,0.0
APP003607,CUST003607,2024-03-10,Home_Loan,6487246.67,240,Salaried,0,0.295,2,41,Approved,0.0
APP003608,CUST003608,2025-04-03,Business_Loan,2294774.06,24,Self_Employed,1,0.358,1,41,Approved,0.0
APP003609,CUST003609,2024-10-25,Personal_Loan,95758.78,36,Salaried,3,0.551,0,29,Approved,0.0
APP003610,CUST003610,2024-08-25,Auto_Loan,1565273.72,60,Business_Owner,2,0.531,4,7,Rejected,
APP003611,CUST003611,2025-02-24,Home_Loan,5558364.33,180,Salaried,2,0.616,2,11,Approved,0.0
APP003612,CUST003612,2024-06-06,Personal_Loan,340047.84,48,Salaried,0,0.394,4,10,Approved,0.0
APP003613,CUST003613,2025-01-16,Home_Loan,7512053.29,300,Salaried,2,0.174,3,0,Rejected,
APP003614,CUST003614,2024-02-06,Business_Loan,3810839.27,12,Business_Owner,0,0.242,0,1,Approved,0.0
APP003615,CUST003615,2024-05-14,Home_Loan,828789.08,300,Salaried,2,0.496,0,2,Approved,0.0
APP003616,CUST003616,2025-07-01,Auto_Loan,550048.68,48,Student,1,0.219,4,5,Rejected,
APP003617,CUST003617,2024-04-29,Auto_Loan,1166616.51,36,Self_Employed,3,0.313,2,36,Approved,1.0
